diaObjectId,ra,dec,g_psfFluxMean,r_psfFluxMean,i_psfFluxMean,g_psfFluxSigma,r_psfFluxSigma,i_psfFluxSigma,g_psfFluxChi2,r_psfFluxChi2,i_psfFluxChi2,g_psfFluxStetsonJ,r_psfFluxStetsonJ,i_psfFluxStetsonJ,g_psfFluxMAD,r_psfFluxMAD,i_psfFluxMAD,g_psfFluxNdata,r_psfFluxNdata,i_psfFluxNdata,nDiaSources,Region,Class
579576562098110704,6.4090777187692565,-72.27713475645093,20393.533203125,14704.927734375,39221.22265625,7588.717963768257,47399.55432940494,55472.98324415369,493.458,36535.9,17108.0,10.586043621785825,42.547094128665414,34.33862799670887,4210.86,17509.1,54044.0,4.0,19.0,16.0,43,47,Long Period Variable
579576562098110844,6.404542545341416,-72.25760738977446,-2460.583740234375,-1879.96435546875,-20381.28125,1747.1261158718428,29209.201542566407,62948.83370173302,22.5933,40122.6,41358.3,3.6541569786486394,50.07981742671532,55.41803922283244,1235.4,5317.28,16664.8,2.0,16.0,13.0,36,47,Long Period Variable
579576562098111316,6.696808977822306,-72.27619766574111,22464.46484375,8280.2421875,-12692.0234375,6691.734683305495,14610.80471536473,17737.697485954828,595.239,3230.82,555.502,8.390947534272994,10.198605720885016,7.2663011626856155,1984.8,9260.92,7298.12,5.0,20.0,6.0,35,47,Long Period Variable
579583983801597996,7.032045809997207,-72.2131740993702,34539.55078125,964.9606323242188,14227.13671875,16013.558443955679,29201.505863328286,37694.537227939065,1680.87,9170.71,4031.45,16.252812369279063,17.034752266879533,15.950654181752158,9208.23,10935.1,15915.5,4.0,17.0,11.0,36,47,Long Period Variable
579576562098115000,6.580828197712745,-72.2339043642411,-2533.337646484375,6433.85400390625,-40311.4375,16989.757526972488,12973.63689866146,411761.98597508983,1403.35,487.555,432806.0,11.483862000888811,8.905769348850303,122.5475818862079,1469.76,9322.51,27231.8,5.0,5.0,7.0,20,47,Long Period Variable
579584602276888682,7.336040375481959,-72.04727078674374,5628.8671875,18563.2421875,4409.39306640625,,35679.1341276395,78172.11783139865,4.34825e-13,10520.1,8773.91,,15.05034904189876,39.40735931774363,0.0,3063.89,14881.6,1.0,11.0,5.0,19,47,Long Period Variable
579575393867006274,4.834348877710954,-72.52792860190247,19967.119140625,,22279.712890625,,,,0.0,,4.64579e-13,,,,0.0,,0.0,1.0,,1.0,2,47,Long Period Variable
579576081061773656,4.876536677046609,-72.46570984426815,-2127.329833984375,-1054.4158935546875,1394.5533447265625,,6719.95770755673,23720.41073101978,0.0,450.938,1867.86,,10.280118348153074,24.501001790632873,0.0,972.493,19237.3,1.0,3.0,4.0,8,47,Long Period Variable
579576149781250061,4.52551213063356,-72.4034722168338,,55002.20703125,98587.8359375,,4811.1572265625,,,9.20955,0.0,,2.2201347795801447,,,3402.0,0.0,,2.0,1.0,4,47,Long Period Variable
579585289471657192,7.146224753621127,-71.85258521435598,-48236.546875,,,,,,0.0,,,,,,0.0,,,1.0,,,2,47,Long Period Variable
579576699537073293,5.270104563608168,-72.25660547159603,,,23054.0546875,,,,,,2.08893e-12,,,,,,0.0,,,1.0,2,47,Long Period Variable
579585976666423360,7.101353779358026,-71.75757808695117,,18228.650390625,76441.0625,,21096.427810464724,,,1371.71,0.0,,14.497350536147215,,,14025.9,0.0,,5.0,1.0,6,47,Long Period Variable
579576699537071801,5.225940638140834,-72.21620710543472,-41150.234375,-26117.427734375,-293580.8125,19713.572202696756,,524186.72987382615,666.059,0.0,734263.0,24.836106700091587,,169.99524803590148,13939.6,0.0,45456.9,2.0,1.0,7.0,14,47,Long Period Variable
579579379596656783,5.914340367550037,-71.63741056576133,-2939.169189453125,,,24597.05859375,,,1810.65,,,37.38159757213843,,,17392.7,,,2.0,,,2,47,Long Period Variable
579579379596656707,6.037772296940895,-71.59495042895063,8712.58984375,,64877.015625,,,,0.0,,3.57901e-12,,,,0.0,,0.0,1.0,,1.0,2,47,Long Period Variable
579578761121366914,5.2746537874856925,-71.65623810438827,16188.404296875,,,,,,1.15831e-12,,,,,,0.0,,,1.0,,,1,47,Long Period Variable
604062136292868111,39.731093226059045,-34.821301256909834,,30657.326171875,-24979.875,,11864.569939162035,14538.944563621286,,773.749,212.709,,10.654765673913388,8.058605768988926,,4195.24,13860.8,,5.0,3.0,8,Fornax,Long Period Variable
604062823487635476,39.73750813909616,-34.77613843696847,,-1975.4864501953125,7770.81982421875,,5815.5903200617995,11218.910108387503,,1489.38,1547.1,,11.56144629574849,12.22178804619628,,5719.52,4961.6,,9.0,6.0,15,Fornax,Long Period Variable
604062686048682000,40.09759845617335,-34.722950553139206,1154.4871826171875,-9191.501953125,14306.3359375,,17398.80441831647,30367.86297110668,2.79458e-13,14551.7,6776.68,,21.608131687852136,25.05822155764887,0.0,2777.67,10043.9,1.0,17.0,7.0,25,Fornax,Long Period Variable
604062686048682002,40.05196502801047,-34.65161982072787,1110.0474853515625,1552.3275146484375,-1124.52734375,,3267.763288690178,14186.706092823024,0.0,742.518,1604.41,,4.6229414938043565,8.937816632156984,0.0,2047.76,4422.53,1.0,20.0,10.0,31,Fornax,Long Period Variable
604063304523972628,40.28457286187053,-34.5979285223152,,1489.3026123046875,576.0857543945312,,5930.00390625,12030.375745818103,,2841.78,1116.29,,9.110737792957837,11.19170347244866,,2694.17,3978.31,,21.0,6.0,27,Fornax,Long Period Variable
604062617329205251,40.21766880317842,-34.6230695513383,-1067.6973876953125,3848.71142578125,-12472.7080078125,,9132.970409678372,18995.37416935073,0.0,5750.52,3234.59,,11.60370808681321,16.603762472070034,0.0,2429.22,4238.56,1.0,20.0,7.0,28,Fornax,Long Period Variable
604063373243449542,40.20167261939005,-34.59348750113491,2887.4052734375,1872.4083251953125,33259.84765625,,8514.755831109976,13218.167206885317,5.70441e-13,2324.32,922.985,,7.266155649386046,9.288085493310572,0.0,3051.93,10508.9,1.0,21.0,9.0,31,Fornax,Long Period Variable
604062754768158840,39.93687240191626,-34.649234950012676,,-8915.916015625,18801.853515625,,11902.495906701517,25777.275139421472,,3630.18,5617.31,,14.477668608366312,22.19028332212362,,5750.24,17615.7,,13.0,9.0,22,Fornax,Long Period Variable
604063441962926087,39.89335628241844,-34.620614299492935,110.8335952758789,1945.240478515625,-207.30679321289062,642.2288818359375,3130.310135166422,12276.332854157497,65.4738,713.479,1576.98,4.428986660603063,4.183488848074029,9.862695152406559,366.697,1805.84,7283.41,3.0,20.0,11.0,34,Fornax,Long Period Variable
604063441962926086,39.88243627685106,-34.61110187886298,-44.90635681152344,-6489.26220703125,3261.816162109375,1019.9458618164062,11845.011986447538,30957.092074925746,63.3985,10856.2,10121.9,5.221357688482497,16.452164128525865,31.17037353070018,721.211,3438.35,15078.3,2.0,19.0,9.0,30,Fornax,Long Period Variable
604063441962926133,39.90571743266283,-34.60748602344956,,-228.65057373046875,9908.3740234375,,1892.3841922609101,9801.599431911953,,481.332,1332.06,,4.306157602004534,9.811244079150557,,1555.29,5581.29,,19.0,10.0,29,Fornax,Long Period Variable
604063441962926104,39.99316052991398,-34.60596006151906,,-1535.6065673828125,15860.630859375,,3601.026164368139,10384.961498472643,,834.637,874.014,,4.547710841781193,8.757825594735273,,2008.25,7792.08,,19.0,10.0,29,Fornax,Long Period Variable
604063373243449353,40.037910307494364,-34.57770488870197,,-1.2337948083877563,25280.708984375,,3555.1851590781166,6963.7573832656535,,715.952,436.922,,3.8585592550655976,5.104735773672532,,1590.76,3409.16,,21.0,10.0,31,Fornax,Long Period Variable
604063373243449407,40.04239701013731,-34.55606484812281,,-281.0493469238281,-22799.42578125,,2118.118320416703,6579.733899153556,,856.292,592.978,,5.5459753951598385,5.751901080623314,,1360.1,2943.82,,20.0,9.0,29,Fornax,Long Period Variable
604063441962926106,39.97490872632198,-34.5734338064495,,-2676.56591796875,-58753.4453125,,4520.000110098264,12742.666145509029,,855.431,773.652,,4.288542583681253,7.809247923613235,,1684.32,6142.12,,19.0,8.0,27,Fornax,Long Period Variable
604063373243449356,40.02240117149505,-34.53838338703784,,233.34112548828125,-2104.101806640625,,4127.268522254193,25004.713017846687,,4426.66,8871.68,,11.297099566005107,28.24061664489008,,1749.34,17140.3,,17.0,11.0,28,Fornax,Long Period Variable
604063373243449751,40.01141556479456,-34.53024673371446,,-68.41981506347656,1707.253662109375,,2202.5218224701584,5874.256992097504,,1450.13,802.43,,8.435782175051173,7.191783757015742,,1782.08,5297.67,,16.0,11.0,27,Fornax,Long Period Variable
604062754768158954,39.8102759649969,-34.661586937049016,2085.685302734375,-9583.3251953125,-9240.0146484375,810.6508178710938,17166.87597212306,26247.739075278554,17.9957,15798.8,4933.38,1.9429071850963877,27.532244144749352,16.009466044027437,457.978,3179.3,2054.49,3.0,15.0,8.0,26,Fornax,Long Period Variable
604062754768158741,39.85097692683211,-34.63412022535152,-309.6614074707031,2137.558349609375,-18405.935546875,1857.3515625,5793.854964774359,19404.85180782877,25.8033,2093.96,3699.65,3.974538274237503,8.785205466743378,12.845547421944985,1313.35,2228.58,10797.2,2.0,20.0,11.0,33,Fornax,Long Period Variable
604062823487635663,39.79480132691835,-34.65547969950186,-2438.2216796875,-9332.9033203125,6031.62255859375,,21795.87630130513,26899.89054155442,0.0,21862.4,4774.26,,25.40009098637181,27.039816330755993,0.0,2247.47,24282.2,1.0,17.0,6.0,24,Fornax,Long Period Variable
604063441962926218,39.836232589199746,-34.55084114699588,-650.3555297851562,564.9044189453125,-459.6080322265625,723.7083740234375,1666.0261986299727,7222.308609414787,13.0118,209.464,603.897,1.6285011522765924,2.647037017458447,5.9741302164778824,604.109,1450.92,4859.42,3.0,17.0,12.0,32,Fornax,Long Period Variable
604063441962930156,39.90289089861722,-34.50685725616281,,1983.7518310546875,,,,,,0.0,,,,,,0.0,,,1.0,,1,Fornax,Long Period Variable
604063441962926532,39.954831683543844,-34.523267560137434,,-538.2599487304688,3262.189697265625,,6085.548010353763,12081.785581685288,,1602.33,1622.91,,8.164592008767212,10.42203980926123,,3169.85,6891.72,,15.0,11.0,26,Fornax,Long Period Variable
604063441962926277,39.845530555408224,-34.46938155963651,7.639153957366943,-1331.668212890625,1317.909423828125,,2412.143511714416,7435.457961543422,0.0,761.986,480.584,,4.9153581348153,5.093542287958512,0.0,1921.64,2298.84,1.0,21.0,9.0,31,Fornax,Long Period Variable
604063373243449374,40.06509852911274,-34.56748977728403,,2784.423095703125,-11680.919921875,,13743.797896195329,38673.87359076271,,8954.09,11202.2,,12.127360104775878,39.72971875993702,,2270.59,33473.2,,17.0,8.0,25,Fornax,Long Period Variable
604063373243449372,40.049151328142216,-34.54596442159545,,354.5771789550781,-25859.09765625,,6139.85262143184,20793.36377982264,,2475.45,2758.51,,8.444677018851346,16.003300202670612,,3601.26,16087.6,,18.0,8.0,26,Fornax,Long Period Variable
604063373243449897,40.10440150208977,-34.48289562052823,,530.1194458007812,-528.4019775390625,,2872.135602945287,12468.761527113998,,582.769,2014.03,,3.619159467488264,9.277479278113299,,1239.45,4495.1,,22.0,12.0,34,Fornax,Long Period Variable
604063373243449901,40.130146495693786,-34.4789361092876,,-900.230224609375,-9771.62109375,,13119.837798108585,36452.25030743282,,20810.4,19791.5,,17.776553606558753,36.862936205590096,,1250.53,8909.43,,19.0,12.0,31,Fornax,Long Period Variable
604063373243449866,40.06063258609089,-34.51138935467432,,-1253.2269287109375,-35048.2578125,,3783.153466999123,9162.559723173143,,1243.89,600.042,,5.595013269926467,7.082745546316711,,1931.58,5642.28,,23.0,8.0,31,Fornax,Long Period Variable
604064060438217980,40.05042489444311,-34.44042720506673,,629.5045166015625,-1090.529541015625,,758.7599728904866,3795.26272439352,,19.203,614.803,,1.7203418915257431,8.213924935584838,,267.322,4229.89,,4.0,7.0,11,Fornax,Long Period Variable
604064060438216971,40.20854976758857,-34.432818264700515,,380.1349792480469,40075.68359375,,2651.1350680211613,19150.663811857667,,450.432,2487.29,,3.5551299897564865,16.65610284403286,,1877.68,10996.8,,18.0,8.0,26,Fornax,Long Period Variable
604063373243451235,40.01050678601759,-34.46182792810201,,566.4216918945312,-5045.076171875,,1883.4999277679112,18899.921729592028,,45.6466,10010.3,,4.941320181691569,26.11723347361904,,1331.84,2946.94,,2.0,12.0,14,Fornax,Long Period Variable
604063373243451036,40.02309707140191,-34.461996405416244,,-1438.2879638671875,-3210.62109375,,2326.3126494895237,12757.975491299283,,207.872,1384.14,,4.5523621734377295,11.137082442654808,,1570.82,7420.74,,7.0,9.0,16,Fornax,Long Period Variable
604064129157693996,39.98003729506949,-34.42400263130112,,248.09567260742188,32.75762939453125,,4180.076171875,20527.50393672942,,1429.06,3005.6,,6.603118376951714,11.352655920989736,,3286.97,4556.5,,21.0,8.0,29,Fornax,Long Period Variable
604064129157693839,39.994258964834394,-34.4244236249684,,-470.2826843261719,-16329.841796875,,4820.90625,18945.512051446138,,2182.14,3337.16,,9.36106904149974,11.758779716959161,,4324.02,6251.45,,18.0,11.0,29,Fornax,Long Period Variable
604064060438216732,40.02778396723377,-34.389521552512434,,2043.1934814453125,-3114.82373046875,,3211.661028630302,10758.342871152938,,2093.01,2100.96,,6.444163472319472,10.434970704170215,,1682.87,5126.45,,21.0,12.0,33,Fornax,Long Period Variable
604064129157693888,40.00392823325218,-34.37869518239467,,-9338.3974609375,-3329.457763671875,,4581.623046875,12731.969291043579,,1584.92,1596.71,,5.88442830517057,14.220712390196951,,2220.84,5770.85,,17.0,8.0,25,Fornax,Long Period Variable
604064129157693855,39.97761223116677,-34.378526655447146,,544.3062744140625,-2064.8857421875,,4735.814453125,25638.738676293025,,3820.27,7696.43,,10.162602305024388,25.1120580759262,,3114.06,14556.8,,17.0,10.0,27,Fornax,Long Period Variable
604064129157693912,40.00570270787745,-34.338585054321115,1369.6072998046875,643.36572265625,7493.14404296875,,4291.65869140625,7581.344991130056,0.0,1267.23,724.073,,6.328477917073528,6.225949451322651,0.0,2728.78,4318.83,1.0,22.0,11.0,34,Fornax,Long Period Variable
604064060438216811,40.07939745650059,-34.31292160743912,-2040.6448974609375,-2935.7861328125,20344.30078125,710.0707397460938,6712.058389998067,20567.21548865565,4.52034,3187.82,3478.02,1.2922762031296675,8.699197241796657,14.104240863632986,502.096,2274.15,7602.79,2.0,21.0,10.0,33,Fornax,Long Period Variable
604071482141704300,40.36259575779227,-34.36874634950166,-1540.17236328125,-3628.373779296875,6850.8154296875,,5157.32568359375,11662.703223034694,0.0,1801.33,465.884,,7.982200517000761,10.89544023198582,0.0,1529.0,6562.87,1.0,15.0,4.0,20,Fornax,Long Period Variable
604071413422227518,40.44164111700973,-34.291021949965476,,-2045.0721435546875,10687.9189453125,,15264.694785488253,3370.8000273194943,,10884.4,25.6164,,12.250167048852775,2.588180336467055,,487.435,1844.45,,17.0,3.0,20,Fornax,Long Period Variable
605447039907528727,40.22221094448472,-34.20366929148277,,2056.043701171875,-815.1558227539062,,5090.153468003634,14835.050592137184,,2502.74,2771.87,,11.339752672651732,18.610865857849515,,2762.12,9384.84,,12.0,6.0,18,Fornax,Long Period Variable
604063510682402825,39.742918158268374,-34.53661647944599,,-192.4984893798828,-1563.2115478515625,,1972.457409658771,6051.7922672084405,,231.043,346.216,,3.3971014792459666,4.7986563928345,,1822.05,2520.62,,15.0,8.0,23,Fornax,Long Period Variable
604064129157694035,39.919183737409675,-34.337454870086184,,-5398.20556640625,6524.06103515625,,5011.9091796875,35196.348891832495,,1014.34,7015.73,,4.402827905859219,20.288136488458413,,1493.02,10601.9,,17.0,10.0,27,Fornax,Long Period Variable
614436440817795994,94.91038504460155,-25.165939767442186,,,,,,,,,,,,,,,,,,,7,LGLF,Long Period Variable
630406778491765143,105.9028858514602,-10.266942640348272,13359.2109375,,,28520.201412874343,,,4291.21,,,29.092165365532708,,,12623.0,,,5.0,,,5,Seagull,Long Period Variable
630407396967055575,106.03059075655206,-10.166067409232943,-1707.2022705078125,-2608.35498046875,,529.8048396287902,5563.436769311635,,17.0353,614.647,,1.234893654861033,6.479157027029929,,346.889,1754.07,,5.0,9.0,,17,Seagull,Long Period Variable
630407328247579629,106.19034518308642,-10.011037392484198,4863.06005859375,14716.9296875,,1596.49270460458,6492.667258066182,,183.532,328.053,,3.111074170298072,10.05816089227262,,779.674,5152.01,,7.0,3.0,,10,Seagull,Long Period Variable
630408084161822865,106.10739604572655,-9.966001780326271,,,,,,,,,,,,,,,,,,,2,Seagull,Long Period Variable
630406503613859208,106.5219932280931,-10.245376429270749,538513.0625,,,79928.72867292441,,,7601.68,,,18.63746724409859,,,33354.0,,,12.0,,,13,Seagull,Long Period Variable
630407122089148463,106.68515506799392,-10.139334538458138,-35625.53125,501611.46875,,22539.851145655204,56793.35695541027,,1118.72,947.468,,16.57465949520273,17.391187229551647,,290.031,51048.0,,3.0,3.0,,6,Seagull,Long Period Variable
630406572333336018,106.4074654272556,-10.190635886064477,11155.595703125,,,36132.79913830671,,,26234.7,,,29.0944305048797,,,19952.6,,,20.0,,,20,Seagull,Long Period Variable
630406572333336011,106.42777154633889,-10.170763240635182,17276.466796875,,,22022.909883404714,,,5994.19,,,15.374750740084137,,,10664.4,,,15.0,,,15,Seagull,Long Period Variable
628767750252135968,106.4886667168932,-10.987515713408019,-68184.2421875,,,,,,0.0,,,,,,0.0,,,1.0,,,2,Seagull,Long Period Variable
628768574885857566,106.2500994538792,-10.815956842772708,,1956.6201171875,,,1191.3934123782908,,,42.6944,,,1.499892505494032,,,586.784,,,7.0,,11,Seagull,Long Period Variable
628768506166378987,106.31548179115744,-10.7624432396733,1763.01904296875,-110.04761505126953,,1723.5010349133502,6120.899610210733,,76.4751,1428.79,,3.0198821974374352,6.014408261378496,,1458.79,3938.38,,5.0,26.0,,37,Seagull,Long Period Variable
628769193361146514,106.40669938889107,-10.634509095165814,650.9087524414062,-1217.3892822265625,,2948.597175470022,7575.041586768247,,2291.17,6463.85,,7.423725992305068,12.451192129177675,,906.269,3139.84,,19.0,19.0,,41,Seagull,Long Period Variable
628761153182368230,106.07657284926502,-10.767861465541273,240.09317016601562,-4005.35791015625,,1380.7575244091747,9226.084370317225,,454.549,5438.08,,4.202838549484194,12.650569563316806,,807.432,4604.56,,17.0,18.0,,35,Seagull,Long Period Variable
628761221901844988,105.88705705054319,-10.796569749225883,335.005126953125,10432.1083984375,,1068.671700923025,18482.367162048053,,113.884,1462.46,,3.2676329611805373,16.403274002998653,,745.319,13217.1,,6.0,5.0,,11,Seagull,Long Period Variable
628761909096612512,105.83009227989363,-10.589004855629977,2356.900146484375,-10169.361328125,,2145.735881573594,3464.2426240775094,,115.627,10.8098,,1.3595810336582819,1.5379165544340567,,431.192,2989.38,,8.0,3.0,,16,Seagull,Long Period Variable
628761909096612075,105.87832166733705,-10.57554927787566,358.27325439453125,1099.9501953125,,1062.7211738760973,22987.585472405408,,245.153,9052.29,,3.1611638787362755,18.59040128798993,,514.533,10544.1,,12.0,14.0,,26,Seagull,Long Period Variable
628768506166379396,106.30691812921191,-10.671004545121523,-2942.55224609375,-27179.85546875,,4361.677947239354,24215.72763483225,,4714.79,62414.8,,13.419523065481496,34.1313291708935,,2896.33,27277.4,,22.0,34.0,,63,Seagull,Long Period Variable
628761840377135727,106.10097089909523,-10.622229253225047,-494.534423828125,-12141.134765625,,1499.2519244223708,10298.447894398114,,359.586,11722.8,,4.829561958483181,11.110449542817062,,896.501,3222.45,,9.0,33.0,,42,Seagull,Long Period Variable
628761840377135283,106.05132554952739,-10.565356178606677,,535.958740234375,,,2931.2167337643796,,,385.973,,,6.435827023140641,,,851.658,,,7.0,,13,Seagull,Long Period Variable
630406022577525294,106.15578800470661,-10.406508940602661,,-2419.78466796875,,,999.8061890528348,,,136.35,,,1.8651900721428414,,,486.171,,,12.0,,15,Seagull,Long Period Variable
628769055922194180,106.6133408772961,-10.50074940287636,,,,,,,,,,,,,,,,,,,2,Seagull,Long Period Variable
