decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ,gPSFluxSkew
-44.5000118,1251701629246243178,111.3281324,259.8156077,0.4879626,457.2408422,1494.3848066,519.8028944,96.4506778,-1433.0035248,7.0,1049.1107146,2.7560915,-1.3004016
-44.4846473,1251701629246243145,775543.9647389,739.7812022,7706.393996,292605.0991719,650736.2080681,1939.2917788,319.5550747,-166413.036895,4.0,404944.0325735,413.6495114,0.2679425
-44.4992181,1251701629246243135,4.9202165,172.6235606,0.4290449,34.1443285,1304.080848,910.3967093,97.5800776,775.5400308,3.0,295.7896546,0.2614779,1.7061221
-44.5658815,1251701629246243223,82.2152561,477.9782008,-0.1454415,668.6577398,4876.7923835,3076.0602918,122.9896635,1060.2909651,15.0,1150.7475595,1.3233961,-0.2810413
-44.5926939,1251701629246243212,2846846.4450587,1131.3361407,-4393.9721024,794523.1864821,2003106.5008566,384424.126836,425.1941916,-208317.5466049,5.0,874293.0454414,747.2139021,-0.1505003
-44.509267,1251701629246243238,3233.1417337,242.4303184,6.2063817,4947.3269604,9497.6539867,-2893.9836051,138.9788138,-10179.9241481,3.0,10236.0752974,30.8363043,1.2880979
-44.5895545,1251701629246243516,27.6739841,204.2877214,-0.9150369,268.3343136,181.0736069,-808.1962096,99.723386,-1320.5845235,4.0,678.8419326,2.1688987,1.3916184
-44.5940883,1251701629246243477,2813011.386378,276.8198779,84.7417306,14352.4001039,907442.1018337,-89176.1337597,50.3543457,-126561.2976873,12.0,364803.6901732,283.6577146,2.0594064
-44.5960402,1251701629246243476,182.8450093,552.9406692,-13.2106359,2736.777032,5673.4077313,1093.274254,223.5067037,-2352.7292623,6.0,3377.5263876,5.1927146,0.0814546
-44.6113965,1251701629246243496,197.4766131,861.531598,-10.0188236,3917.0919239,14123.2859156,6676.8347468,325.224633,325.1338053,7.0,4926.3625482,4.4483394,0.1906771
-44.5092679,1251701629246243574,34418.6630355,421.018774,-303.6329095,22915.8919893,150964.5751769,98174.2264425,235.8812543,52825.2511475,3.0,51340.4157796,109.0079275,-1.3519923
-44.6040382,1251701629246243386,5.6695201,242.9461435,-1.7793349,279.9633306,1027.7518994,662.6923338,140.2528864,220.0688957,3.0,410.1258657,0.818691,-0.8694047
-44.5975114,1251701629246243387,16.060546,213.2022556,-12.8583112,516.3403143,297.0945944,-401.3555336,118.6182157,-848.2635419,3.0,573.6020689,1.9470419,-0.2933943
-44.5782539,1251701629246243389,25.9257579,253.8496403,0.9279272,385.0273869,-368.2864695,-1005.25621,102.4300655,-1961.7370776,6.0,575.0825921,1.3409293,-0.5033127
-44.471423,1251701629246242822,806.032587,754.5815248,-1.1289011,2784.2177424,1971.4234096,-7950.5046365,153.1589769,-17726.1453135,24.0,4441.9413721,4.2642315,-0.2397799
-44.477908,1251701629246242825,246.8013092,419.249664,0.1492945,1111.6404169,3135.3576712,1226.0868017,83.3492485,-1867.7930053,25.0,1337.402953,2.2064932,-0.3128496
-44.4764771,1251701629246242826,256.0989359,373.3962377,0.1072622,965.767521,3633.9338198,731.7439816,82.9564222,-1926.9554868,20.0,1368.420878,2.560908,0.0736816
-44.4896863,1251701629246242828,109.6378934,269.6347302,-0.1353099,421.4271199,1471.5686679,360.8507585,61.3187634,-640.5652567,19.0,656.4332816,1.3883385,0.4593137
-44.4824203,1251701629246242830,4751038.1371899,1072.4459005,-212.385706,268030.406648,1306597.7523537,369031.3107641,187.3170173,-286478.0298401,28.0,475877.6363411,336.4225564,0.4507452
-44.4801495,1251701629246242834,3760217.3709288,1101.4771526,-249.0174709,451395.4449432,1355150.7428438,514603.1959594,212.2038894,78703.7655469,22.0,468911.0042381,367.8883915,0.1776799
-44.4766333,1251701629246242836,61.2605047,215.0138094,-0.043859,396.3269475,1015.5646195,312.5282701,58.8502941,-465.5921772,13.0,473.5372516,1.2953217,0.168886
-44.4805521,1251701629246242879,14391.2563946,938.4840074,-5.3668694,3920.9348545,37040.7239402,16188.1354207,176.5447808,-73657.3421682,28.0,18953.0387593,8.8215278,-4.3007377
-44.5248962,1251701629246242875,2710057.3407546,1152.2418204,-271.3191114,176782.1205958,939620.767024,457358.5255871,235.3733805,-241539.4765573,21.0,329070.5052186,300.7879595,-1.0535042
-44.5648916,1251701629246242873,58.4644031,453.9918888,0.9534432,652.2517913,-496.1059933,-2141.0388076,119.1845532,-3377.5754799,14.0,976.3401403,0.9674448,0.6659197
-44.5361688,1251701629246242882,377.5575935,795.3462371,-1.2360169,3141.7188083,3650.55126,-2557.7289452,218.9313951,-10768.3103676,13.0,4476.397559,4.2817079,-0.2806297
-44.512376,1251701629246242883,173.782866,293.7885166,0.354657,761.6222605,2995.7363442,1498.0685832,60.780146,179.1093723,23.0,836.5084473,1.8647338,0.2026393
-44.5132556,1251701629246242890,264.4470175,918.6353896,-0.0674563,3170.3485051,-387.4169093,-5477.7124537,228.9694121,-13965.1602751,16.0,3922.259733,3.3471866,-0.5537883
-44.540371,1251701629246242894,145.8471544,551.2361796,1.1946435,901.8061604,1973.5887106,190.2040124,155.525636,-4600.9228799,12.0,2047.9005069,2.2469018,-1.2808387
-44.4898565,1251701629246242848,639481.5781509,1037.8577348,-59.8353664,7813.6387702,95618.0008516,12520.560622,193.4807344,-467023.0913266,28.0,118946.9749803,53.8667228,-3.5747485
-44.4874833,1251701629246242838,65.8740732,108.401636,-0.1290367,371.7544137,507.0869461,144.7477583,46.4818148,-474.9056873,5.0,403.2856855,3.1368282,-0.3455585
-44.4806165,1251701629246242839,19.8826623,877.0822159,-4.8848715,444.0072252,17003.047316,15056.0941025,504.2931127,12167.9557546,3.0,2672.6040507,1.5584249,-1.6784253
-44.4914023,1251701629246242841,174.1224019,221.7386261,0.2788895,306.1040129,1445.6708206,197.4406828,54.9299899,-1630.2781631,16.0,697.4643767,1.7192629,-0.7943787
-44.502074,1251701629246242845,320.5863366,408.4804694,-0.3804233,980.5047455,3299.8146297,883.8376597,81.1203842,-2478.5232195,25.0,1440.5764847,2.2973273,-0.5367173
-44.4992613,1251701629246242846,173.2908573,424.6864692,0.4166704,784.8544354,3483.4038424,940.5450544,112.8291027,-1585.4278895,14.0,1538.4343113,2.0769178,0.1269276
-44.4977396,1251701629246242847,4170432.2708304,1081.6955823,-292.731388,330623.1027476,1079850.2479752,445762.2880242,189.9032795,-100620.1919773,27.0,375001.1867282,351.0464751,-0.5024314
-44.4847514,1251701629246242849,4590159.0928458,1008.5869321,-435.4517865,262691.8371555,1908898.627917,444493.2679384,203.7892929,20104.8213894,19.0,605535.292421,398.8318327,0.9248168
-44.5151246,1251701629246242850,103.7422611,232.6107459,0.4695382,393.8213612,1441.6678771,417.191422,54.243222,-632.297671,18.0,568.7107576,1.5818078,0.0679723
-44.4708733,1251701629246242851,287.9865883,416.4597161,0.1563489,842.0575364,3016.8298117,1178.2564555,88.1142487,-2194.4528836,22.0,1473.1574877,2.3898215,-0.914999
-44.4884494,1251701629246242852,2904683.1750057,1130.4094559,-362.5634097,379203.0870266,1169575.9954278,540773.00536,237.8437057,21750.663397,19.0,402790.8800354,342.9836353,-0.4313366
-44.5116467,1251701629246242855,1886669.7900345,1150.392908,-136.9144375,76131.5612413,908145.3269119,495872.5843207,243.6616327,-119838.8332504,20.0,300633.6649802,269.3863676,-0.9994135
-44.5257947,1251701629246242859,52.1467679,169.5055789,-0.6022255,261.5592296,621.1355802,30.3575511,62.1092222,-656.728885,7.0,459.0868181,1.5502017,-0.7227973
-44.4840754,1251701629246242861,1206705.7109215,1042.9176177,-312.1446922,141045.4420093,378903.0531883,-49514.6273301,303.1145375,-494421.5732522,11.0,342079.9237957,315.6061641,-0.5259602
-44.500075,1251701629246242863,101.5714655,292.1311993,-0.7371988,500.6149891,2022.6328049,773.3454434,96.4858208,-1223.3341254,9.0,955.4395272,2.1972864,-1.1869418
-44.6051537,1251701629246243061,81.0303722,568.040855,5.0261307,1436.7603857,1808.0845245,-574.839907,187.1807909,-3492.7070286,9.0,1801.5724469,2.0740648,-0.3712255
-44.5566787,1251701629246243062,73640.8734025,358.5872038,-448.0429129,28122.1484735,100433.5742691,31538.0433089,151.5200874,-5806.9644196,5.0,48965.9092008,106.1175803,0.3585348
-44.5822431,1251701629246243065,45427.2608937,502.1278077,307.9759123,39680.4665655,250467.5043837,175686.5680225,246.1914915,112614.1828746,4.0,59685.6894477,104.6001392,-0.4899851
-44.4762795,1251701629246243071,23.0980466,161.4684246,1.5451055,400.9266212,233.1669447,-256.4491753,91.3041451,-762.7345753,3.0,501.0916622,2.3726023,-0.5711977
-44.4840606,1251701629246243072,87252.6195356,1162.1985463,-35.8537944,46394.4941889,405714.3609289,312058.5892421,273.3697918,161350.6115839,18.0,80959.3363248,56.68414,-0.9581703
-44.4847495,1251701629246243110,33184.7033493,763.0458701,-72.2141797,49635.067349,379175.473316,251749.2897532,436.4089846,182346.5437614,3.0,102364.7892681,99.5749289,1.2852988
-44.5467921,1251701629246243106,74.5127242,253.9529664,1.0139607,335.8523688,1188.1681445,27.9696753,72.1144662,-1261.9118404,12.0,644.0946124,1.323725,-0.0670111
-44.4884467,1251701629246243105,343174.964026,761.7065453,628.2464111,45586.6585694,269811.6263904,37427.0079883,358.8949813,-194260.2576431,4.0,213483.5078625,248.809054,-1.8203919
-44.4801082,1251701629246243102,983.4205947,796.6749572,-37.0944754,12157.3028673,282192.7482666,262550.9335102,459.3353919,246774.2920916,3.0,17996.9826361,17.4520914,0.8863315
-44.5257917,1251701629246243129,69.2384094,134.7260556,0.9455912,39.2123825,726.3973103,276.4675894,77.6381667,-690.2334322,3.0,806.8107595,3.3739722,-1.7274492
-44.5314652,1251701629246243091,116.7325285,378.3597322,4.4145873,741.8255805,70191.3941645,68137.1166542,218.4234331,64874.2526359,3.0,2879.6937121,5.4633957,-1.6036405
-44.49923,1251701629246243100,10.9852822,203.328803,0.409473,310.2313507,-72.2689135,-545.8549264,100.7016716,-895.8658723,4.0,390.2720644,1.3012946,0.1230938
-44.506111,1251701629246243101,158.8159097,233.8781626,-0.3898197,441.52318,1544.9106323,355.0876145,59.6844761,-991.8304246,15.0,733.6816627,2.233315,0.1409127
-44.4765956,1251701629246242922,78.0588179,154.0191837,1.5421672,117.6347276,593.5813925,-65.8443393,82.8825595,-938.7587506,3.0,852.7695719,4.6657234,1.695046
-44.5524809,1251701629246242943,7.4299952,153.7643684,-1.3255396,26.5841535,296.3747934,152.115074,74.6773306,-223.3935268,4.0,245.4717861,0.0767256,-1.9487334
-44.480232,1251701629246242901,34741.3460649,646.8746962,-115.0218856,3887.1847616,-107691.0042227,-161767.3250279,372.6677196,-254071.2774381,3.0,83413.2032406,96.0395803,-1.7278201
-44.5100507,1251701629246242911,243.8010673,285.2702663,-0.4884206,448.2705285,1827.1876381,162.1387499,72.4448946,-2039.6852925,15.0,1013.5596139,2.3584395,-0.6618599
-44.5154692,1251701629246242914,60.1280748,211.9063434,0.4004309,493.6419676,269.8031116,-577.901547,69.9538919,-1530.292866,9.0,585.214633,1.9096331,-0.3474716
-44.499364,1251701629246242916,106.2144734,379.253326,-0.152836,1596.6414918,2229.7427667,-130.0148632,153.9095459,-2163.7254151,6.0,1737.5844897,3.6597797,0.0520183
-44.4765019,1251701629246242918,84.098916,162.037022,-0.46142,266.6888402,897.8606969,207.4939373,90.5791017,-1113.565358,3.0,1092.4792645,4.3196219,-1.616657
-44.5096365,1251701629246242993,27322.1481363,331.7475734,-34.4279447,7051.8484709,105308.1493915,44712.9392757,162.1241685,25148.6646255,4.0,36352.8674312,62.5122638,1.8269067
-44.4896136,1251701629246242984,83.4408435,242.3563538,2.3830952,373.0182086,1315.5926671,-587.2186761,139.6018714,-1628.0469418,3.0,1602.7191017,4.3456174,1.6270982
-44.4915617,1251701629246243003,77.0311727,153.4011887,0.4506228,326.5489963,1051.1007283,198.8300749,84.7605156,-649.9798761,3.0,902.740883,4.6539064,-1.4805862
-44.5378003,1251701629246243007,1.1942585,130.3262145,0.0843166,75.2573495,-611.0657618,-684.4373204,73.5332612,-816.6604436,3.0,104.0197594,-0.3960287,-0.7695272
-44.5094838,1251701629246243008,12315.0283385,334.6907527,-17.5950199,15160.6291596,63957.3476552,38198.7682531,189.8974271,15279.8150827,3.0,24908.9330303,64.4545182,-1.0387014
-44.4900211,1251701629246242970,97.4824679,175.0052724,1.4010276,566.2327507,608.6992511,-533.8523701,77.962625,-1492.3908826,5.0,828.9572926,3.4181081,0.6182414
-44.5015119,1251701629246242973,98.9853089,197.1118722,3.5057599,516.0774627,1075.863501,-83.2013248,85.3661697,-1088.027431,5.0,846.4218829,3.4505867,1.0237709
-44.6117284,1251701629246242974,119.5572738,378.9148012,1.3660046,899.3992301,2694.5053848,1237.496507,100.3887745,-680.2220757,14.0,1153.7663915,2.0275457,-0.3625049
-44.6033185,1251701629246242976,93.917679,373.0367606,0.50863,445.6245477,2171.6164912,-448.7692178,89.4235599,-2143.3994686,17.0,908.2182764,0.9872802,1.2139533
-44.5944275,1251701629246242977,5482428.4527724,984.8776779,-1464.8533509,367125.7031858,1996774.5808592,315793.456156,202.1805585,-78038.5195451,15.0,731641.7133204,500.2531713,0.8806222
-44.5822745,1251701629246244025,574422.5197695,521.8639127,-4420.0862572,2545.1573919,747433.236675,83147.264983,226.0844249,37686.3382283,3.0,409039.8188099,321.7008195,1.7319754
-44.5927839,1251701629246244004,119239.3407743,746.8540981,-722.0571269,54819.4225047,442493.8234316,166397.9618947,417.5284096,65890.2846976,3.0,203461.8768255,177.3707927,1.5916708
-44.6469491,1251701629246244339,43.7594046,246.8172272,0.2022994,424.8451237,1372.9271403,702.2112772,98.541339,-632.3025789,6.0,763.2055356,1.7144305,-0.9949155
-44.6474573,1251701629246244227,50.4993728,214.6494981,-2.0429179,255.0274706,1206.2259629,300.8077167,91.4421645,-552.9771765,5.0,654.3694912,1.9767053,1.0398822
-44.6233451,1251701629246244236,80.2483316,243.2963418,3.1668962,372.421327,847.7206779,49.4234183,70.7379195,-972.1702933,11.0,557.0022537,1.3917325,-0.8055335
-44.6503202,1251701629246244220,33.1239131,189.5491337,-2.308485,211.7446728,662.9615501,281.6345624,90.5230666,-721.564007,4.0,620.5922942,1.9316632,-1.5520041
-44.6181311,1251701629246244279,78506.7643968,313.8548503,-303.0349532,31937.5162552,97496.6688977,24680.0893262,161.3948333,-10421.4307803,3.0,55436.7060107,184.0626534,-1.1081348
-44.5983688,1251701629246243730,113.3640063,330.5156712,0.1709593,968.6816239,2037.3086774,502.0349401,97.708172,-1208.2551331,11.0,1099.5661558,2.2176138,-0.0291169
-44.6152562,1251701629246243782,208217.7719129,394.6796172,-454.8544509,68686.4391824,210251.3511055,58951.659816,156.3177857,-3400.6752509,5.0,87576.9896943,177.0408293,0.2317954
-44.5819917,1251701629246243668,243022.6884999,450.4298074,-172.3118976,106616.6562052,337524.5736668,59383.6363988,211.6909224,-1359.4831563,3.0,173280.9187125,309.7423853,1.0241446
-44.5786888,1251701629246243667,0.049526,150.7659821,-0.0279542,23.0416657,841.6177679,816.8639526,86.9115331,794.0351134,3.0,23.7952639,-0.987502,-0.0944723
-44.5154919,1251701629246243674,100.8009554,156.7574623,1.2377522,301.1828104,702.9138846,-474.0966899,76.5202646,-1313.380786,4.0,889.7387555,3.9233649,1.5520742
-44.5100448,1251701629246243677,99.4302107,200.4951997,0.3578991,535.0366894,1222.6545767,-681.0695539,98.1657584,-1883.8493134,4.0,1298.9545448,3.4317689,1.0709711
-44.5805142,1251701629246243641,3.7014393,133.4354528,3.0067673,87.6493989,921.1165249,673.0132848,75.4882535,555.7351463,3.0,190.7533405,0.1974606,1.3298108
-44.6283763,1251701629246243935,4372154.054926,878.4979517,-2484.5610636,377368.2493275,2202161.8612287,276094.8001852,198.8828846,-7859.0586883,13.0,670737.8934573,503.5417613,1.2844793
-44.6543967,1251701629246243941,2627396.1280383,1028.4765918,-1748.6742471,326581.0118434,1442262.2217942,345925.4535425,263.1763542,-139933.7520291,12.0,491731.1455714,413.07863,0.4026837
-44.6327656,1251701629246243961,42.4405651,275.9996567,-2.3818487,231.0932867,1157.5597119,183.5007686,85.3644433,-1271.7643524,10.0,624.1366194,0.6411393,-1.12404
-44.6274442,1251701629246243963,7377.8744544,236.8942677,-914655.7864909,7328.2571436,29918.3540214,10378.6743129,132.7774794,1391.1587814,3.0,14814.9653922,46.9674953,1.2676066
-44.6478698,1251701629246243966,112828.0648686,985.4955064,-65.1197871,2792.3612867,57019.0027523,18467.5283916,269.3748275,-227095.068205,13.0,77406.3374518,31.4320918,-3.5881321
-44.6423713,1251701629246243967,378.7350038,515.2488475,8.1311188,772.1347098,6705.7779798,108.5759027,168.4570869,-3076.3680161,9.0,2977.0664192,3.4270839,2.099606
-44.6408328,1251701629246243968,158.0003929,394.5394487,2.7586118,774.9948593,2681.664692,96.4333609,107.9160972,-2138.8713885,13.0,1295.4552617,2.3278848,0.2754587
-44.556878,1251701629246243854,99206.6170644,533.1518185,-360.1684614,82685.6533316,281157.0609677,167558.7052063,258.7391701,97853.1713706,4.0,97296.2680552,162.6179079,-0.0136662
-44.5063644,1251692833153221709,1.8185243,129.573538,0.2288874,6.0051374,916.2025468,768.8067978,73.2489357,698.8076664,3.0,123.8158708,-0.1974496,1.7274683
-44.639658,1251692833153221724,43.4088274,216.4442038,2.5862672,114.4957157,1432.1770779,890.0024463,74.9552287,-294.0100484,8.0,545.7560733,0.8210341,-1.4308239
-44.6047668,1251692833153221600,274159.8686726,691.7363104,-428.2659737,64757.0480229,745933.3392154,322495.686153,329.6624368,192933.2447828,4.0,245309.4156379,217.5530171,1.6959097
-44.6178867,1251692833153221601,164986.9507351,625.2196167,-1319.9503766,59223.6261892,534607.7931996,258622.1817284,300.8828243,180527.5311294,4.0,166274.4070597,211.2879905,1.4183519
-44.5924947,1251692833153221695,1470.4743384,562.071812,-0.2203187,11787.4205413,254294.2380332,237278.8415815,324.1952878,223587.9087339,3.0,15490.5726742,21.563129,0.6743015
-44.570827,1251692833153221650,3.1979963,242.3016075,0.0940662,174.3962794,243.7643684,-50.9663511,106.3811339,-366.0792017,5.0,228.6101428,-0.20938,-0.1863535
-44.5178543,1251692833153222091,4.1931407,169.230527,1.2407162,76.0283359,867.6604144,717.6259598,83.499437,441.2790447,4.0,191.9051316,-0.1151818,-1.3951291
-44.5242971,1251692833153222093,2.3224723,202.5794491,-0.0536288,39.8659586,1203.3393439,961.3038191,101.0458836,817.6350957,4.0,172.5249899,-0.3546163,1.7570193
-44.6478186,1251692833153221957,6.2117267,446.1174041,-2.6647347,639.979168,6116.1953941,5306.7617559,254.5970936,4617.1529832,3.0,752.1847225,0.9445263,-0.4327773
-44.6528297,1251692833153221972,30.4055406,229.1235125,3.0571204,266.1016803,610.7975198,-214.6532653,92.1703336,-718.222689,6.0,562.6102483,1.5954506,0.7090833
-44.5334538,1251692833153221898,12.6504987,393.3689984,-8.8766144,518.3255344,553.6595866,-717.5182791,222.9530665,-1485.8028227,3.0,1060.0256027,1.4382594,1.2779285
-44.5999124,1251692833153220951,169.2519315,402.691151,-6.9275714,969.6127046,2322.8733869,-419.9037254,119.8085953,-3736.5407934,11.0,1568.4814467,2.5642087,-0.7276931
-44.4799906,1251692833153220955,191022.915277,698.5322596,146.6328619,95323.3673017,161514.3947378,-130480.4036546,340.3472008,-257883.1998159,4.0,188074.5655183,206.6677607,1.0536348
-44.5143031,1251692833153220843,48.362937,267.983855,0.860269,688.4430735,766.1121776,-229.7602461,109.3044451,-1112.4728798,6.0,832.4575387,2.4173096,0.3249287
-44.5922855,1251692833153220842,36277.2966403,425.0584644,73.5408632,54962.3095588,161056.546381,93636.0218751,239.1733182,49272.8185911,3.0,55894.4404517,112.0732318,-0.0498855
-44.5145273,1251692833153221068,94.777553,177.0575791,-2.3048694,205.0823187,1334.3852394,488.0491296,87.5079232,-783.5325212,4.0,943.1048599,3.1596728,-1.7440835
-44.5830292,1251692833153220690,87.9325052,313.5877492,-7.2187646,379.7682545,2071.7934267,-633.2614413,102.7628604,-1546.0550214,9.0,1078.8831577,1.4727976,2.0317325
-44.5787329,1251692833153220709,89.540243,269.9052168,-0.8260399,412.2552703,1436.1394374,255.8803328,76.1994294,-1022.5299942,12.0,695.9820469,1.4438639,-0.1801893
-44.5569974,1251692833153220710,2884182.7154081,915.3824505,-841.304386,330597.5124615,1866108.4686344,306074.2250662,234.1658117,-17621.928552,10.0,668514.0578167,446.6211368,1.1672453
-44.5622209,1251692833153220714,215.792075,559.7324808,-16.026912,1189.1934485,1576.9157245,-3971.2665506,166.263717,-6596.5025074,11.0,2656.9426027,3.2986822,1.0210178
-44.5655654,1251692833153220715,1359894.0863349,1035.55633,-624.1273665,253503.0424524,1642553.7102018,586874.2845116,299.8803638,306456.8470331,10.0,471097.9601649,324.890066,1.0800226
-44.5297554,1251692833153220618,205.7945492,524.2418244,1.8247899,1221.3774816,4081.9342556,1097.482248,118.1769612,-1854.7539135,19.0,1651.6672417,2.2082144,-0.0921755
-44.5277746,1251692833153220627,2138771.6703181,1152.6332717,-342.1673748,307065.2214183,1237064.3059992,669962.9552502,259.9850996,127869.9993569,17.0,360862.2824169,297.7313747,-0.606641
-44.5333961,1251692833153220626,220.9275566,431.3778574,0.9593341,1279.8484094,2804.5570005,-1374.0460428,123.0887137,-4487.1926492,12.0,1935.0040847,3.2194314,0.7043512
-44.506302,1251692833153220625,21.0277754,219.4916001,4.3019747,76.0880617,24.5192262,-531.22282,123.7259557,-1156.2270575,3.0,660.8354519,1.7415928,-1.7062544
-44.4979617,1251692833153220621,853.1398761,549.5941392,-0.5035459,1846.6549181,5180.5035494,-2976.6940103,116.52339,-9244.6429921,22.0,3490.3708443,4.787705,0.1195072
-44.4864428,1251692833153220619,453.046539,691.7027709,1.8533194,1139.4646121,11161.552218,4309.7249713,140.0712366,-4625.0165292,24.0,3091.5069865,2.440882,-0.2443089
-44.5238218,1251692833153220617,63.535532,516.7139561,-0.397653,696.9615232,-11.3391539,-1284.0415333,112.0469628,-3381.001153,21.0,937.2466669,0.6380411,-0.7307715
-44.5144953,1251692833153220616,45.2344423,228.8587027,-0.2315687,311.1995186,1576.1954628,700.1901157,67.525953,-214.6850781,11.0,505.4447506,1.1415685,-0.0468648
-44.4888658,1251692833153220614,2362342.178735,1142.0242972,-389.7425386,63867.7511563,863198.8873222,470997.9587785,223.0793882,-3027.2527657,23.0,298567.5217886,288.3546705,-1.2137609
-44.4764893,1251692833153220613,70.4005966,333.0248647,0.5994376,648.6825464,1011.8092816,-397.0742831,100.2002914,-1646.8408534,11.0,891.8516964,1.7057425,0.2983063
-44.4887523,1251692833153220610,488.9530694,667.7522556,2.9766618,1547.2370735,3764.3532866,-3654.7974005,135.457691,-12380.2604441,24.0,3130.7280645,3.0041891,-0.2834253
-44.511968,1251692833153220632,293.5592303,521.1997904,1.127891,1053.2921101,4995.8243615,322.3053924,112.3421609,-3138.1402643,21.0,2036.160459,2.4387897,0.6049341
-44.4800154,1251692833153220633,3018266.9175594,1116.6902203,-445.3204533,390145.7248853,1152960.8929048,522723.7586573,209.8331345,28521.7081241,25.0,378941.917858,303.9344759,-0.1322616
-44.491769,1251692833153220635,394.1663377,824.1408368,1.1146591,2454.1689331,4523.5005569,-1830.5016512,192.0224578,-12392.5374091,18.0,3795.7421758,3.3023116,-0.8233343
-44.5195756,1251692833153220637,69.7919708,292.3191808,1.2215805,773.7444961,945.815814,-178.2803034,96.414202,-1524.8877101,9.0,843.1865987,1.9809953,-0.1564427
-44.5810153,1251692833153220656,603.5679767,607.0932083,1.9881413,1421.1145224,1892.8454018,-3206.0780648,187.2053279,-15669.6716891,10.0,4832.4778728,4.8854384,-2.1344696
-44.4985011,1251692833153220783,18.4440603,235.6365366,-3.0365376,249.0339152,1362.0417365,897.0658893,101.7808133,70.2349682,5.0,508.3162756,0.8436213,-1.3954958
-44.5912307,1251692833153220827,68.7674243,418.3111016,-4.6548906,275.0748584,1708.5705011,-969.3246186,130.0313445,-1756.7942633,10.0,1190.5460619,1.1004335,1.4542723
-44.6036906,1251692833153220753,52.6173923,291.4224343,0.080429,360.6528507,42.0472393,-781.8433523,83.24817,-1989.5182253,12.0,613.3445899,1.0448944,-0.7174202
-44.5469528,1251692833153220739,228.4812941,382.5292257,2.3369617,1448.5879723,1173.1820216,-1706.9628038,104.8014872,-4908.1656371,13.0,1704.5722993,3.376921,-0.1566981
-44.5580415,1251692833153220740,87.9895,368.2779192,3.118105,388.8025945,118.0083079,-1076.3323196,100.5841648,-3049.5419503,13.0,986.3812868,1.4337101,-1.080091
-44.5940463,1251692833153220742,184872.2733859,1062.9535762,-75.4177286,7940.231189,106185.9008876,22848.4665145,281.5090101,-257478.0374434,14.0,113265.9369631,59.5545492,-2.2255287
-44.5879913,1251692833153220751,243925.3541187,565.7135712,-262.9967053,54596.4530955,554249.8833371,207181.2474825,298.6160503,123245.843999,3.0,234672.7954683,250.8027185,1.6271803
-44.6060352,1251692833153220752,24.9430761,348.5241908,0.3939308,236.2178592,1061.7780218,-398.2152524,139.529699,-902.5347876,6.0,754.7485896,0.6403265,1.7740013
-44.5923815,1251692833153220754,582849.117292,630.8310569,-277.9214338,210405.4845446,661562.1031032,242322.2905084,275.4428144,79799.7781033,4.0,263647.4483708,378.1145683,-0.0715043
-44.4983561,1251692833153220760,2.2937928,186.5883877,-0.1576206,147.4395736,-847.3897763,-1008.9972177,107.0370149,-1248.532804,3.0,202.9037535,0.1624651,-0.7616329
-44.5629972,1251692833153221370,99.640122,189.4368306,-1.6842338,519.3038279,1302.3415794,300.8987288,74.9400864,-848.1882146,6.0,768.2068214,2.9282103,-0.205313
-44.5880302,1251692833153221360,670735.3891216,535.6047821,-1845.9401737,111521.2485072,768267.6737189,144146.366514,218.5565716,62945.1594249,4.0,329625.9539424,345.4059667,1.4855126
-44.6049031,1251692833153221361,333401.3074573,375.111416,15033410.2040655,46474.6976453,221904.8909346,11302.59809,213.7031298,-81738.8268918,3.0,163551.882613,300.5549282,1.5760419
-44.6478197,1251692833153221475,163.2093039,457.0141986,12.2450652,1410.3474953,8771.9880146,5929.1534952,183.2483677,1481.1240894,6.0,2598.8762733,4.2985616,-0.5365832
-44.635253,1251692833153221470,72.2682539,344.4082147,-1.5157186,620.0084268,2748.6352803,435.6381411,124.8995406,-1074.4490033,7.0,1249.8776589,2.330491,0.6712328
-44.6373917,1251692833153221487,37.5876091,367.9708542,4.8417041,262.7152295,1991.8608914,933.2109034,109.031896,-294.8009923,11.0,708.7031465,0.6495703,0.4454407
-44.651585,1251692833153221438,36.2845776,706.5341311,10.0646819,1638.1630258,4838.0360554,2043.6195384,309.9629212,-721.7305496,5.0,2182.1408184,2.2491065,0.2979017
-44.6369067,1251692833153221439,7998.1809581,1040.0931423,15.1259663,5815.3664657,62160.4630771,44692.0466006,285.9386895,-25999.3653854,13.0,23014.1658809,12.397797,-3.0566412
-44.628545,1251692833153221190,2336748.0513513,781.0602677,-1688.5750127,229885.6938353,2219687.5396549,313028.6479721,209.8495436,62222.2644371,9.0,648892.1729502,397.14636,2.3203673
-44.6179237,1251692833153221189,1488075.1067717,784.0665246,-2969.7043003,86955.9536967,1957622.8559359,419472.7624832,268.038167,208798.044587,6.0,655954.6772887,338.962688,2.0413976
-44.6059844,1251692833153221197,84.1482856,530.27682,-1.6818763,269.363291,3139.0242088,-39.1480363,156.754844,-2204.8275712,11.0,1427.7719366,1.1526907,0.908922
-44.5552112,1251692833153222339,2.4328771,198.2839984,3.5010735,91.9898593,257.7780163,89.1160001,114.4324377,-155.5869836,3.0,217.0310033,-0.0258883,-1.3886064
