decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ,rPSFluxSkew
-44.6101435,1250408603571979723,84.6028948,573.762768,-13.0870121,330.3442589,3315.9382533,1068.3606985,278.3611419,-2196.3431145,4.0,2659.99507,2.7025745,-1.9229812
-44.6307729,1250408603571979344,55.1900347,787.0415694,-3.3570593,18.432863,3173.0609423,984.0015704,429.0477479,-3685.4970164,3.0,3954.4799146,2.9443536,-1.7320085
-44.5365254,1250408603571979361,83.321279,395.7160525,16.2648416,212.7556666,1863.5734182,852.6716866,213.9993393,-3431.4060818,3.0,2997.5287591,3.4427505,-1.7222396
-44.6035144,1250408603571979316,1811.0353962,143.8570145,6.6726089,165.322778,3109.3715861,11.0064192,36.6451964,-1044.5832745,14.0,1734.6024899,6.954849,1.1525235
-44.5513433,1251675240967178763,16.873694,821.9316555,-56.2400835,822.9641743,-3439.3804186,-5307.8610899,472.5322175,-7772.4018205,3.0,2301.1897735,1.6681857,-1.4861834
-44.4976638,1251666444874154012,965.1835706,760.6203202,-0.9629132,2665.6389835,5350.8297731,-2001.0418149,108.2740867,-7402.8444999,49.0,3351.7564966,3.3559418,0.3601227
-44.6253888,1251675240967178689,11416.0167884,695.1125702,3995472.067986,27258.8663222,322812.437729,276418.8300326,399.817259,223681.9451428,3.0,51211.0518921,60.2404354,-1.1965442
-44.6331417,1251675240967178705,125.8824126,429.0957174,-10.0755685,2387.4373554,2683.3113086,-227.849503,213.2218036,-2655.4885214,4.0,2784.8875129,5.8786758,-0.0042726
-44.6473865,1251675240967178661,80.8720195,285.0638402,-14.945874,189.9905205,1871.5369469,-622.6444745,162.5184761,-1577.340694,3.0,1938.69366,3.6032335,1.7133559
-44.5691906,1251675240967178215,2.2352501,252.3346484,7.1771061,43.2140408,-1056.3862556,-1288.3383543,141.9115499,-1500.2686724,3.0,244.7564098,-0.0572502,1.6715056
-44.5953684,1251675240967178173,13715.1541936,471.6972895,-46.5817388,4534.8783762,6686.0701611,-15487.5868872,235.7250007,-60999.8902501,4.0,31253.9011655,42.8060891,-1.896603
-44.6403213,1251675240967178310,207.1148128,179.0942264,-1.9396965,1027.8429879,1317.4548,-71.4789433,67.6670127,-1290.4820053,6.0,1163.8464703,5.932018,-0.0085715
-44.6255643,1251675240967178267,20681.751705,359.6562036,53.7092372,7453.7985756,-12313.8764504,-58523.065982,156.7903694,-78492.6828335,5.0,27179.0663376,52.514067,1.4988873
-44.5339988,1251675240967178513,69.0923364,441.9727761,-9.6897055,268.7011606,2152.7908772,-886.9058731,254.7214897,-2481.0460894,3.0,2601.2514921,3.451492,1.7112823
-44.5933116,1251675240967178630,1098.5893845,680.1553327,-2353353.202949,4691.1879029,322751.0972855,310969.2718553,392.5293134,293353.8271038,3.0,15793.4439966,17.6014245,-1.5617196
-44.5021189,1251666444874154088,171.6125035,319.3213209,-0.3745415,316.1718364,1861.6979603,-1324.3950728,84.338185,-2219.0896252,14.0,1151.7546778,1.4403215,2.0712784
-44.5291049,1251666444874154143,175.6109093,213.2907807,1.0908887,200.2452116,2042.0880008,966.0339267,85.1577045,-885.8455274,6.0,1055.4853207,3.0375375,-2.0795155
-44.4984297,1251666444874154122,0.9019537,163.0916023,0.0707406,57.5952639,1106.8349936,972.4913852,93.7264533,887.1453148,3.0,113.9117851,-0.6554161,1.2473825
-44.6256449,1251675240967178393,6956.7162347,343.0263436,-27.8916693,4557.3622062,-66124.6580698,-80881.8078761,119.3100523,-97278.1517304,8.0,11026.5678977,25.3396917,-0.6501917
-44.5000097,1251675240967178410,23.12264,761.1109422,1.434226,1494.3063792,12944.9602387,10906.3166756,378.6937233,8717.6199487,4.0,2105.6391284,2.1607059,-0.2872273
-44.6586829,1251675240967179822,67770.1729078,534.1657371,3438.7952487,31971.469053,71972.1896371,-60362.9385958,304.7802411,-123650.2521561,3.0,104938.0415971,136.2398663,1.5529368
-44.5938034,1251675240967179225,15153.0205167,323.900789,86.4906671,5301.9266676,11377.2527924,-18473.3074789,130.8303351,-41283.6298011,6.0,17078.3297194,38.8865317,0.2733422
-44.5932749,1251675240967179145,34090.056299,536.8475935,-31427.7005075,6330.2585101,267983.5118092,166094.5958971,265.8388929,138547.0715362,4.0,62852.741248,68.7324498,1.9481353
-44.5687914,1251675240967179204,654488.7314234,871.2796257,-2023.5339317,279715.5767336,998243.0098275,327360.9118134,326.468884,126169.8688105,6.0,338875.0677415,304.6085809,0.7247129
-44.6591032,1251675240967179185,482205.2174051,629.8875609,-1603.6202649,97769.7260478,582021.0380068,166746.1089051,246.2483406,64295.5402651,5.0,246418.1421203,290.7663109,0.5635244
-44.5997502,1251675240967180113,2.9555608,453.7308915,0.9343232,295.4803951,2655.4038134,2198.6795157,197.1313432,1820.4864662,5.0,374.561811,-0.3628198,-0.2966857
-44.6472611,1251675240967180121,73.8284344,269.4625703,33.5803489,287.0129837,1515.2018323,312.8221849,151.8910712,-1346.3118814,3.0,1575.7903411,3.873652,-1.6676319
-44.5395172,1251675240967176658,61.9326263,672.8901145,-4.4621035,2025.6114047,2616.7567511,860.9397958,316.8686364,-3805.4731583,4.0,3092.8225873,3.1087073,-0.4748516
-44.4915854,1251675240967176675,8069.2358153,412.2160152,39.0500692,14905.631468,78790.2691449,53966.6787647,235.6736517,29484.2821177,3.0,25287.1596823,51.4421657,-1.0800346
-44.4761272,1251675240967176640,888774.3451811,919.492721,-63.4384765,177415.5882525,981740.7155744,369695.6596479,244.587794,57998.1757801,13.0,253537.8890399,212.3302881,0.5620579
-44.4916001,1251675240967176741,181928.3096916,432.3039933,706.9125151,9382.4083221,223694.5279445,-25603.6621887,221.3517976,-65561.3902495,3.0,164360.4764556,194.2244049,1.7257034
-44.4723397,1251675240967176736,532.4593413,944.591566,-4.6280536,9684.2537843,7545.8841663,-8020.180333,450.8728436,-26317.7148068,4.0,14213.7295431,11.2321574,-0.2782103
-44.5396158,1251675240967176723,23.9544218,753.1882516,2.0233974,1306.2516829,-1637.3405138,-4100.7372517,336.1985823,-5697.4718274,5.0,1845.4785898,1.7334591,0.4086431
-44.5227293,1251675240967176745,11913.064739,336.7052182,-13.646744,5546.4566838,-14983.2781719,-49883.8071335,148.606321,-63464.7972625,5.0,19154.0241431,37.994873,1.7218646
-44.5160838,1251675240967176701,40.1063518,289.852664,0.1624662,709.6355472,1685.6215106,585.7193807,129.3672833,-780.2345671,5.0,936.0575039,1.9691762,-0.5008989
-44.4780936,1251675240967176704,30.3948465,382.2665942,0.5344541,358.1631946,345.5126081,-1698.8706209,169.7702449,-2419.6058339,5.0,1128.9754631,0.9048911,1.9699042
-44.4925388,1251675240967176719,68851.4876926,472.7505022,-16.1119464,46230.3735251,175217.5067317,79069.675474,231.9985284,3225.9187379,4.0,71102.9691275,120.0672681,-0.2601007
-44.4760552,1251675240967176527,4236074.693451,1121.0388162,-67.9931269,432046.3011941,1526918.3526352,415455.3897752,232.4294524,-185341.7473132,19.0,544654.1696863,421.7379381,0.1529624
-44.4900249,1251675240967176525,1055562.6406638,1145.4688111,-11.4601338,17227.5731749,128996.0496076,-99992.4188999,244.1208658,-674892.3614468,21.0,218054.5536415,189.2466466,-1.7124206
-44.5206149,1251675240967176491,173.6174073,244.0853371,-1.0564703,362.9457063,1982.9183678,872.9496065,107.8106291,-1652.4431523,5.0,1505.1840545,3.7389102,-2.011269
-44.5761409,1251675240967176560,445.2996742,388.3745709,-1.7843767,338.4928194,8258.6991039,2241.3169675,111.1983571,-1973.5287761,12.0,2286.9309845,2.4571092,1.2626817
-44.5603485,1251675240967176566,176.5678735,338.3423157,-2.4626416,351.5120158,5619.9417869,1940.2249109,127.1115683,433.7714367,7.0,1756.9941508,2.8520469,2.0207079
-44.5825235,1251675240967176564,45.9741987,349.1296792,-0.1137403,417.6128205,2728.2780889,1841.9638376,79.5077761,379.0006813,19.0,567.4942226,0.5115328,-0.6395779
-44.5941789,1251675240967176563,20.5462265,238.6428058,-0.0598105,361.1109636,1694.6367423,1166.540269,83.6741727,469.2025542,8.0,423.9434582,0.7234369,-0.525534
-44.6061002,1251675240967176558,68.8865389,316.7925408,-2.1059153,483.7754354,2114.3236636,1067.7250257,104.4178729,-310.0409884,9.0,926.0069139,1.9201744,-0.4225976
-44.6016173,1251675240967176555,176.6043589,446.708315,0.7575991,825.4218898,3839.6932298,1420.4609405,118.92039,-1810.662872,14.0,1645.9431873,2.4674251,-0.5611351
-44.5625862,1251675240967176582,9397.0303387,1173.0746518,-324.8967712,52564.4946335,167823.8985247,87000.521486,583.6429862,22532.3883651,4.0,66887.3959198,51.7714556,0.134039
-44.5227578,1251675240967176950,2.6773558,231.6448389,0.0917766,136.0502044,1278.6977629,1084.5091482,132.886145,746.5229935,3.0,276.4761335,0.0268819,-1.2722841
-44.4921945,1251675240967176914,228448.1423768,448.7089963,-677.1910215,3549.693675,277770.5674938,-21107.1524295,225.6516092,-61608.5487853,3.0,194923.9962901,210.3097551,1.7314046
-44.527581,1251675240967176909,8230.7220756,312.8160749,29.0766676,4303.238329,16251.2557174,-7761.344809,155.9656144,-20480.2366797,4.0,16215.612601,35.6423792,1.6763744
-44.5938274,1251675240967176931,30454.2711988,351.647268,21442.2843675,4420.2342821,76056.9067839,8475.0635057,195.8073781,-10930.0501755,3.0,48995.80398,83.0661094,1.7162049
-44.4947755,1251675240967177019,213093.5407149,628.7343472,50.0624776,72675.4557605,148610.3905363,-110511.5167496,251.6893963,-248634.7252498,6.0,139414.0106978,175.2226935,0.9505867
-44.5092318,1251675240967176985,333719.7102801,623.1355059,-410.70902,130453.0686304,372549.8301802,100491.5461517,287.1922167,-60720.1270642,4.0,194353.8653306,285.2100135,-0.5045456
-44.5995967,1251675240967176980,2697750.9336859,1233.6057917,138.8516192,223432.9193254,708891.036077,255967.1292725,213.8979334,-325714.7460901,31.0,342378.1445349,258.3139609,-0.6616841
-44.5996021,1251675240967176979,288.2433073,606.5069139,-3.0399453,1511.3680152,6593.6888244,3022.9186302,146.0324203,-2691.180779,17.0,2413.9778365,2.5507986,-0.7321275
-44.5090006,1251675240967176825,507232.0628105,661.0480047,-3071.9628734,11767.2067801,860021.798092,140046.43245,312.205916,65786.6175939,3.0,455193.0211442,312.0872807,1.7307487
-44.5886727,1251675240967176822,23.713734,284.2086789,-43.9374932,513.4211828,1996.3808282,1240.1578368,163.7763667,94.8120141,3.0,983.7444716,2.2745506,-1.2166002
-44.4873631,1251675240967176778,34.3560572,177.7977828,-1.9911491,307.5522645,-1300.9415522,-1839.3545411,84.4039509,-2641.0727532,4.0,552.269141,1.9379991,0.5689667
-44.4723329,1251675240967176773,7503.2035466,300.5825514,-386.103165,11093.4736582,-13701.4298933,-30107.3890784,173.3395153,-49390.5496623,3.0,18265.2869094,48.794563,-1.0415132
-44.5233464,1251675240967176784,998.8074809,623.8979541,-2253973.3720669,13366.9341206,248208.2963806,233555.9671577,359.9972769,220188.4481618,3.0,14014.8416185,17.8960115,0.1375089
-44.5088234,1251675240967176886,1137183.9967956,558.9701279,47.6891907,15483.7327193,823786.2858403,42906.6412652,159.5828931,-23325.4127872,8.0,351725.9352921,244.3067961,1.4179752
-44.5091344,1251675240967176870,2184148.1777966,863.1270137,-3467.0513081,469107.3620828,1316143.1264651,163186.1024943,269.2843943,-26686.6870489,5.0,616450.2330499,628.787037,-0.2843115
-44.5088614,1251675240967176867,1021528.2058981,677.6105869,-157.3935211,126411.2114276,914064.4862468,137431.7534228,227.3683044,-10725.0883055,6.0,362691.5714916,339.3424425,1.0468097
-44.4920134,1251675240967176854,2335.6850223,399.9424774,2.5711564,1540.7477162,19707.9706428,10203.5549471,230.0092539,-3939.8721693,3.0,13230.759784,25.5905165,-1.7056637
-44.5281706,1251675240967176488,12.663222,222.6312767,-0.4505222,120.7080692,999.8850883,457.1962323,127.404179,21.5505636,3.0,533.4216621,1.1248149,1.6328044
-44.5578159,1251675240967176403,220.9246334,642.7091681,0.8002468,869.8620845,5765.3433511,1628.5334645,133.562918,-3376.7279631,23.0,2003.2632815,1.7492451,-0.3314134
-44.473205,1251675240967176402,152.1204594,301.5449742,-0.0275966,314.5393343,-80.049769,-1965.0729675,55.5495946,-3418.1029687,29.0,714.3418182,0.9728559,0.7067727
-44.4722201,1251675240967176357,8384.1696615,339.4313424,-8.8160488,6398.4850221,-30395.7197191,-45189.0538175,105.6859893,-65859.4773387,10.0,10309.8814128,25.0842832,-0.6172972
-44.4915624,1251675240967176331,28389.9466654,356.711128,28.9164622,10590.6016904,41505.6968997,-25767.423519,172.8015677,-47024.397669,4.0,39938.8163355,72.6176807,1.7240268
-44.539593,1251675240967176329,594.5822157,837.8914658,-1.7807319,2686.2151883,13694.7137409,4386.5402782,155.1447544,-2532.0255862,29.0,3823.0811346,3.3672906,0.6512428
-44.4878038,1251675240967176356,66.6788253,587.1761845,0.7461503,1033.8053598,-1253.2250966,-2945.590912,195.5845984,-5867.1752625,9.0,1675.6114154,1.5831479,-0.9512052
-44.5512765,1251675240967176353,2615.3804056,860.9733519,-11.4786152,1953.608369,27344.636371,-2346.9542105,164.9920028,-11096.1335677,27.0,8447.5707342,4.9091253,2.7193293
-44.5156538,1251675240967176352,295.5351545,413.6810434,-1.166559,841.3740659,5668.4322521,2586.7095569,87.7105851,146.6368432,22.0,1539.0836784,2.6182615,0.3888763
-44.476011,1251675240967176406,117.3210458,347.9008042,1.6279104,281.7433199,1550.3117049,-1542.654889,115.153119,-2480.7727552,9.0,1232.2367437,1.0197302,2.6944823
-44.5224539,1251675240967176340,3661661.3484687,1336.9934395,179.0225316,98647.5972474,1229775.123702,679695.3917617,246.7622674,33345.7685654,25.0,407919.8152848,315.7119437,-1.207442
-44.5091421,1251675240967176459,130.6563557,237.4966997,0.0289606,281.5759847,1813.3122537,869.5210577,95.951402,-1155.4241511,6.0,1104.6024139,2.545546,-1.9820056
-44.4907123,1251675240967176468,183.0800539,282.6037999,0.1166396,474.3556167,2553.6118499,1347.4512557,77.3932663,-1158.4492008,13.0,1042.4306071,2.042543,-1.4316322
-44.4945833,1251675240967176457,624195.091441,859.7489625,331.7629499,92974.6730385,459875.3344701,144372.56179,324.8325737,-172597.3690066,6.0,229121.6167952,226.7186086,-1.6784439
-44.5122339,1251675240967176455,188.6983992,279.8554938,0.7383537,229.664622,3160.468313,965.5865836,100.4799652,-902.4804905,7.0,1276.258677,3.0492492,-0.6456873
-44.5225452,1251675240967176453,33138.6907539,806.0602302,84.0390685,58819.8946192,-83542.3408649,-164164.9737418,400.7800513,-250503.6417224,4.0,83976.3634532,97.7140318,-0.2894271
-44.5427007,1251675240967176452,17.4593264,250.6528943,-0.1701466,205.8696109,1561.7346359,1137.4873842,101.5107259,483.9627972,6.0,481.055077,0.721282,-0.7811757
-44.5211737,1251675240967176451,580.1083968,400.7612871,-0.5724253,937.8159341,6617.0532543,1472.6226653,94.2187172,-2367.8814477,17.0,2213.1210795,4.0143074,0.6531118
-44.5692088,1251675240967176486,146.1847988,250.4580593,-2.2731576,1538.6872718,2900.2213208,869.372439,144.3399443,-1290.0314752,3.0,2119.6138306,6.5830239,-0.7634349
-44.5238552,1251675240967176482,1219789.7380683,617.3146114,47.4222571,42808.9111478,516500.792434,-237130.8736907,182.1045964,-420473.0589893,9.0,297597.1943523,288.614894,1.4512276
-44.4893545,1251675240967176473,26.4399117,198.4748646,-0.0802328,142.433441,1157.5121333,745.6091765,88.3344091,38.6107499,5.0,515.5667874,1.4262157,-0.6769809
-44.478149,1251675240967176470,314.0894216,370.4726599,0.3322511,689.5642541,2311.5890505,-1091.184665,86.8825617,-2764.6180162,18.0,1585.6074078,2.7174385,1.1497232
-44.5091292,1251675240967176418,74186.6863146,447.9514171,-8.5381451,31125.7005655,106404.0485797,-18257.3216199,191.8488524,-62133.651639,5.0,67213.376317,99.546439,1.4060407
-44.5270895,1251675240967176417,974.5654732,612.5835384,-3.5263489,1288.0621291,12608.8885439,3397.0227282,113.3224038,-1813.5558343,29.0,3548.7003466,3.8076323,1.1183738
-44.5593442,1251675240967176416,284.0117589,557.1017663,0.0606794,1084.5117514,5508.7472934,871.3979931,115.6443023,-3115.9160767,23.0,1933.7272383,2.0701166,0.7384498
-44.531313,1251675240967176410,89.0772203,480.4875035,-0.0594777,1186.9635185,4678.001312,2369.0201206,144.1584003,255.3826019,11.0,1394.5059044,1.9129437,0.3226812
-44.5339486,1251675240967176409,271.8825775,563.6489476,-0.5400608,874.894409,5436.7362444,1524.7656229,117.089765,-2110.665535,23.0,1927.6807899,2.0874262,0.7293499
-44.5486179,1251675240967176448,123.4263937,418.548666,-0.8462872,561.5469539,5024.724919,2904.3647431,81.630451,1403.7118196,26.0,913.9526081,1.027335,0.6938547
-44.5455189,1251675240967176447,54.6643303,357.8676369,-0.1172832,273.1130231,2717.8559897,2030.5175904,86.188754,452.5331179,17.0,662.6827442,0.4504131,-1.4295491
-44.5240811,1251675240967176445,773608.3994687,686.8257373,181.8818576,97949.5624725,648074.7713587,7979.1860035,219.4924892,-176373.5477583,8.0,256121.9724733,268.3657222,1.2757514
-44.5455048,1251675240967176443,93.8269382,278.5432216,-0.7583283,385.9362647,2489.8476915,1639.6866032,79.6418418,-181.7223225,12.0,781.6297074,1.621171,-1.3355073
-44.5689358,1251675240967176441,1582843.7438426,585.5745894,-0.267558,67069.1391435,753441.9032434,-91078.4991636,131.0935088,-234150.9459559,18.0,253252.3640064,211.4808098,2.2101413
-44.4724224,1251675240967176320,14064.8815725,917.9688563,220.0605074,53217.5711056,88799.1790745,27455.5316229,454.8258307,-22059.4761755,4.0,62639.1930307,64.5235209,-0.0042825
-44.4830998,1251675240967176432,28.0045833,230.1701067,-0.8452054,246.5761299,-11.9120304,-1041.0204897,100.1782704,-1646.7875003,5.0,631.1065789,1.0046686,1.6167382
-44.4974712,1251675240967176220,2181725.2695854,1084.7450052,196.6475423,9364.5257984,85346.4520799,-49312.0157703,152.7686499,-732218.0163498,48.0,168297.7186246,89.2790388,-2.9266594
-44.5089858,1251675240967176230,156.422888,317.4324882,-1.0287704,1098.098778,-18420.3724844,-20761.612259,182.2586548,-23548.65845,3.0,2700.2329109,6.7560595,-1.4154064
-44.5000106,1251675240967176229,72.5514928,843.7178927,-11.4134976,3318.4865745,21364.4456712,16562.4659306,370.0269771,12461.7582192,5.0,3574.2620604,2.9052928,0.0174901
-44.4878639,1251675240967176226,377.193756,584.5616089,-0.2771481,1252.8735207,-323.6829829,-4618.2214303,90.9962661,-8109.1440443,41.0,1822.1366578,2.0912605,0.0704495
-44.4831389,1251675240967176225,48996.9137606,857.6384259,2.0812003,2327.4609332,26661.2339616,10392.1630094,121.840888,-142992.8618396,49.0,22866.1180549,7.4274186,-6.7341063
-44.4745824,1251675240967176224,78.4610385,356.832784,-1.6704796,1060.1354746,1816.075534,374.3866523,145.1680748,-1740.1462162,6.0,1345.893217,2.6083544,-0.5339311
-44.4724352,1251675240967176223,2460.2393658,352.0845175,-27.2187906,9692.5517337,12327.8430668,732.9964473,203.2296958,-12287.7951508,3.0,12400.0921649,28.1026378,-0.6202126
-44.476145,1251675240967176222,4888751.593803,1185.8402155,-283.4458952,442934.6309549,1646415.9031019,492913.3529704,215.3868664,19876.1040387,25.0,560862.015199,386.5537522,0.2934518
-44.5000982,1251675240967176221,570686.3695692,949.6945392,23.5924201,3821.5127741,33468.6976278,-8436.0095632,144.9573385,-473752.2625442,42.0,76030.3151088,22.7395816,-6.4204155
-44.4715776,1251675240967176232,7866819.943024,1217.7204564,169.8254557,129495.66721,801977.6569574,281994.1948335,148.7627354,-471255.5732866,60.0,372186.3464942,304.1681372,-1.0200628
-44.5239661,1251675240967176219,16595471.3980166,1059.6984964,421.0311901,520399.6718675,2385665.8363396,-1337.2653276,144.5362752,-456685.4127418,24.0,774535.6083905,696.2196293,0.5281671
-44.5087627,1251675240967176254,105886.8781865,569.5921853,40.3179324,45961.4434457,306798.4471884,137715.0357727,210.1712672,64923.6684485,7.0,81153.6001406,102.4891201,1.1336452
-44.5423149,1251675240967176251,1652.3896538,610.864147,-4.5773736,975.7334552,18054.8854951,3310.8699719,112.8476983,-3272.2968496,29.0,4564.7587993,3.8792543,1.9771898
-44.5615773,1251675240967176248,316.4347856,298.61678,-1.7302271,181.6737844,3809.4322437,1037.2280107,96.7372198,-1380.0023791,9.0,1603.4524658,3.2229067,-0.6923994
-44.483365,1251675240967176247,61073.5702597,280.9383298,-2.1946594,269.9880694,-632.6525898,-5333.8065461,43.2810179,-45199.3832383,41.0,8348.1332496,9.3858687,-4.4599027
-44.4731325,1251675240967176244,40.2328302,302.9712778,0.2181689,364.1785356,-610.1161369,-1780.2474914,106.3721393,-2935.9248622,8.0,685.3661336,1.1259493,0.3412117
-44.5038472,1251675240967176243,6407.1890871,205.6498732,-6.5847061,1347.7626965,33.9344364,-7426.7789322,91.1244683,-17506.9146748,5.0,7991.9388804,33.4272597,-0.7966047
-44.5395665,1251675240967176240,2016.7695487,792.0962551,-4.7779873,1625.4228102,21049.077151,-1394.8946947,152.066991,-9908.155288,27.0,6755.3658105,4.4935863,2.3096664
-44.4720695,1251675240967176236,25672.7668518,353.9432521,-4.7927122,10072.5518487,-21977.7247147,-67731.5003005,92.918423,-85645.9999858,14.0,17006.8119645,32.1548949,1.5407864
-44.4946498,1251675240967176214,11308548.277309,1331.5880368,387.7935847,244956.7949131,1572956.6403255,670022.2032824,183.3166425,-126572.2607059,40.0,538413.9823656,458.67926,-0.8715094
-44.509063,1251675240967176213,248397.3972483,581.175054,57.6208823,99962.2335276,409865.4011952,95756.7491872,262.2650014,8801.4446859,4.0,183842.5097018,233.9913072,0.8992866
-44.4737846,1251675240967176206,751.4746286,527.9718099,-0.4921379,1203.4470135,7505.9588786,2928.5384709,75.9292839,-2610.0461147,48.0,2029.4501192,2.4972583,-0.355669
-44.4761433,1251675240967176205,16544800.7967882,1264.8310387,606.5916508,1362860.0271463,3162765.6302467,236135.3366768,198.6068428,-238670.9890393,20.0,1268085.4162378,833.3781179,0.2690123
-44.4900541,1251675240967176204,1489801.3377923,1164.6242735,107.3290518,12871.3254157,109139.6865411,-75824.1599003,222.2337495,-721522.5972813,26.0,213824.1111961,115.7097314,-2.375415
-44.4724318,1251675240967176202,2905607.4229757,1131.9013691,110.5090638,116633.9402586,198278.5217718,-129632.1201764,161.2121398,-823933.3650159,48.0,261059.3483848,197.8161466,-1.2372718
-44.4719689,1251675240967176197,6556.0761702,333.748778,1.0906823,4258.1994874,-25566.6250648,-46116.3077956,125.2586202,-57649.1720553,7.0,10346.9909546,24.0826444,1.6343549
-44.4906233,1251675240967176298,518.5296214,579.1535926,-0.5361023,936.5518266,9549.0592831,4715.6018531,86.0499772,103.369355,45.0,1917.6293728,2.0539442,0.0980393
-44.5958556,1251675240967176305,4376975.6783808,1227.6084672,361.0792363,322375.8870312,1087253.7892635,307933.4008436,224.4894278,-284467.735423,24.0,474529.3503939,385.618874,-0.4152267
-44.4762588,1251675240967176299,1124135.6458951,921.2205261,-88.8002882,162467.1175826,1274741.8054718,398069.8299966,214.6075144,166597.0397583,17.0,283064.9436643,208.9658308,1.4911404
-44.5688071,1251675240967176306,3255217.3235783,1550.88481,1858.2629477,663495.2231845,2821481.284273,1471659.6375857,492.777592,508103.8507901,8.0,938625.0849932,576.6337941,-0.4212912
-44.494064,1251675240967176297,176.0444698,481.8650621,-0.576396,523.3069949,3534.2637006,1952.5811321,88.9924821,-1628.1831751,29.0,1153.4822518,0.9974766,-1.4798722
-44.5598215,1251675240967176295,633.3058763,849.9786741,-0.9266139,1779.920231,20379.2840334,1590.6904741,204.9148114,-6105.1025274,17.0,5473.7555768,3.086919,2.5104047
-44.5227297,1251675240967176294,17944.634124,318.9797174,-47.4150184,3444.3934246,1108.2212348,-19492.9057357,183.6455006,-51608.4771367,3.0,29492.0163435,70.4020243,-1.7055101
-44.4721985,1251675240967176319,8247.5003868,318.8972378,-19.5433561,6691.421068,-25930.5218943,-41927.3576778,159.1371922,-64143.2409521,4.0,16136.6972274,37.6958124,-1.200542
-44.5089767,1251675240967176272,735995.2659398,670.0115669,242.4703063,135000.6935624,803868.8054834,197237.8935354,211.9382308,62178.4598702,8.0,256066.7569061,266.9168544,1.1900454
-44.5228708,1251675240967176269,17955.9142214,369.2382296,-573.8870691,21530.2923727,4055.9365767,-38451.6899006,212.3373861,-66129.8366906,3.0,35955.8805572,74.7027414,1.0600452
-44.4762664,1251675240967176267,179240.8132321,716.9573797,51.112696,44426.4151206,51691.5262162,-194819.0555038,225.0806743,-289471.1770095,10.0,109491.9339549,96.9772223,1.506634
-44.528176,1251675240967176263,17556.8875411,368.4275478,-16.7136002,18764.7608025,85667.0022674,45322.0932105,182.7359378,19003.0019256,4.0,28962.8165791,66.0230445,0.5617917
-44.562676,1251675240967176260,1300053.3058875,1268.4271346,68.349848,45248.61937,258093.5768595,43883.9410015,213.4438657,-497187.9141796,35.0,233489.8236944,158.7633607,-1.3982456
-44.472323,1251675240967176259,9242.4506747,323.4813549,19.3322188,11859.0588487,-16204.9332109,-34949.5869625,159.2977778,-53301.8883848,4.0,16773.5261623,48.9359197,-0.3844401
-44.5414528,1251675240967176257,80.4075179,274.4699801,-0.2881697,408.9759942,3064.3047793,1847.4261021,64.0040779,560.4115297,18.0,617.0364329,1.1354408,-0.1569484
-44.4757592,1251675240967176256,13.1420952,305.673738,-0.1409576,106.6746001,-804.7101148,-1636.8414457,105.1736748,-1986.6801685,8.0,406.4537153,0.005616,1.6613406
-44.5228106,1251675240967176286,8564.2285186,358.2159296,1.7192868,6869.8621082,-49179.4663379,-61677.1435277,98.6301544,-78524.0116823,13.0,9550.7051101,22.4088997,-0.0639755
-44.4926553,1251675240967176276,128598.534035,871.7614442,-85978.7921607,120029.281296,767520.6224841,547414.6542026,491.5646055,360447.8725521,3.0,209168.673958,210.5171268,-1.1128562
-44.4925576,1251675240967177678,842115.1957184,721.7088584,1794.6920669,1058.1270339,669577.2081491,145450.692001,301.0623995,-324.8538918,3.0,386463.0430273,598.7087047,-1.7320362
-44.5957733,1251675240967177688,517750.9615461,850.1937286,527.6989947,227662.6472548,294820.1705974,-75775.1298529,301.9125134,-318956.4184261,7.0,240745.6805553,262.0940515,-0.1680405
-44.5454718,1251675240967177763,68.4957931,245.693852,17.4453792,81.4409324,1782.595504,-590.5187659,134.5099373,-1152.3501447,3.0,1671.4777769,3.0455793,1.727426
-44.6016482,1251675240967177589,85.94476,402.7392818,-3.6178439,508.0573424,2421.1083046,1220.0626618,177.9387969,-2209.6257033,5.0,1936.5163598,2.6523304,-1.6469887
-44.6472765,1251675240967177588,100.8456411,333.5160158,0.8097405,475.0165044,2037.711809,175.7825693,125.0673566,-1616.8425716,7.0,1319.8781036,2.7138562,0.3687153
-44.5688522,1251675240967177566,981195.0473417,797.9456343,-616.7642721,181276.2863429,1165236.0774663,209882.3490036,270.0757169,-173.4964406,7.0,403217.8368575,337.2625348,1.4985798
-44.6491125,1251675240967177583,28.3112791,650.8727446,0.3775121,998.1931673,6042.4037874,3453.4543528,289.6853823,1461.5304198,5.0,1734.9344743,1.5311406,0.6686493
-44.6589425,1251675240967177668,239594.7220248,629.0117687,98.7044428,90139.9099195,515765.0319279,163698.2957058,287.147548,50165.7624322,4.0,199573.5175947,222.0847578,1.2019773
-44.5950312,1251675240967177926,138592.9969672,639.1879037,-551.6926458,42022.6656529,340954.1275381,150081.9388519,276.1448955,25700.8798052,5.0,113902.777516,147.9861606,0.0739505
