decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ
-44.5440296,1250795631664955871,14049.5705925,396.9085864,-4143794.1694317,33438.3518929,86698.3087192,46523.1109364,276.3219371,19821.6049333,2.0,47288.9707504,107.629911
-44.490866,1250795631664955867,216.5762364,664.2596822,-686696.5345971,6912.6302791,250278.8876267,243251.2329885,469.6537516,236453.6270686,2.0,9775.9354923,14.0250285
-44.519407,1250795631664956027,0.2696457,622.0155473,-0.4481671,237.1076065,2662.4326713,2302.6239433,390.7188705,2188.2174583,2.0,335.3207928,-0.8496867
-44.4824428,1250795631664956030,7993.3451603,332.4288196,140.5912616,21092.134427,29640.3011721,4977.7327358,232.5107268,-12543.9676818,2.0,29828.782566,82.170937
-44.5437814,1250795631664956080,34204.0873935,291.5241645,-11.3121539,7944.5230674,49706.9575687,-12399.80142,101.1307288,-27351.988161,8.0,24955.306363,46.8004695
-44.4871843,1250795631664956091,38.3985522,246.6512902,-2.7775351,1092.9018251,8815.5606516,8044.0729835,168.5700027,6629.7570014,2.0,1545.5965834,4.8422265
-44.6186934,1250795631664956061,19.641379,1100.0240735,-127.8279228,3449.5751266,21290.7755532,17588.2767317,776.2634144,14391.6252999,2.0,4878.4359285,3.5907548
-44.5876553,1250795631664956066,8.899319,784.5144796,12.873974,1655.087164,3537.146433,1935.4512331,554.5189439,226.972105,2.0,2340.6467142,2.1928949
-44.6011155,1250795631664956076,991.592968,308.588556,7.7856825,3345.7312055,-12157.3903567,-17733.1206845,154.0596554,-25566.2492816,4.0,5765.2985965,15.3618709
-44.5664689,1250795631664956077,146680.3112938,845.5588452,92.3976613,22008.6774387,170489.173497,-93967.3593479,278.8294492,-245979.4588268,9.0,115554.9377879,91.0293941
-44.4828383,1250795631664955696,19089.7393254,337.5447349,2.5300537,12052.5380945,32083.7965516,2072.79673,111.6033578,-21978.6201317,9.0,17552.8721045,38.7685319
-44.482471,1250795631664956700,182.5043905,440.8775948,-418551.6380393,4213.3498249,109041.3558895,104580.3317514,311.343079,100614.6562397,2.0,5958.5764654,12.5566849
-44.4941167,1250795631664955685,240679.7104365,394.0881728,-19.1366108,63946.2923106,155140.080917,-58031.5795315,134.6980041,-107603.4344721,7.0,92898.8362555,164.9683202
-44.5035156,1250795631664955684,1408042.1942052,807.7715257,508.8387193,286606.7411644,529831.0195414,-87390.278576,247.8640179,-296066.09464,8.0,348826.3664782,424.5815743
-44.6011481,1250795631664956613,15133.5110234,340.6193655,-245.4850435,3838.1148967,34083.8567256,-6301.3787236,192.5273077,-21662.1961985,3.0,31136.2264167,60.665525
-44.4913518,1250795631664955714,429.8393074,436.3242519,-1.9833405,5227.6430378,15468.5931185,8715.5549906,251.5923818,2930.9057062,3.0,6297.6001532,11.5560163
-44.6249501,1250795631664956595,609247.0050951,657.0976812,-308.391744,51301.3404842,562135.0072715,-77533.0970748,238.9323347,-199503.6431469,6.0,299841.5305735,233.8203521
-44.6312212,1250795631664956598,109449.7484985,534.6753679,-188.3295351,62033.0397708,212726.126351,67793.9252614,252.8251727,-19468.5894306,4.0,95566.0874631,149.1622854
-44.5242061,1250795631664955711,974043.3877869,651.7532048,106.3251638,119049.8175229,187282.2296696,-208680.9061464,164.3567536,-397686.7087048,14.0,196848.9767483,220.9590623
-44.5318436,1250795631664955710,3039775.52251,764.5211926,162.7758087,227547.2442048,1513051.9478732,-5088.4532788,174.9081493,-241169.0253738,14.0,493567.5762227,398.3311699
-44.6115385,1250795631664956602,100.7966674,486.2455487,13.540061,1078.6306956,3797.6003308,-20.4759421,244.5395162,-1863.6630162,3.0,3005.9349316,6.5822204
-44.6311932,1250795631664956641,1400149.4862329,686.2323659,-446.2179508,125647.1658492,1191741.4268577,79274.2673944,208.4453772,-39158.5475233,6.0,502014.277036,395.58039
-44.6428213,1250795631664956639,9964654.2154928,1318.0112753,-4036.5346045,1552960.7548088,3759869.8846836,247444.4013127,271.3778188,-55706.455683,8.0,1691097.0866678,971.4621123
-44.5943435,1250795631664956640,480002.3375868,590.7285495,-1072.1312267,63837.91181,495772.6632299,81786.0320056,226.7842299,-12523.5259216,5.0,235647.3226931,264.0715286
-44.5883511,1250795631664956645,0.0001854,252.7601848,-0.0101298,2.4345473,-1298.5121553,-1301.0861351,178.5083398,-1303.3812499,2.0,3.4429698,-0.9999073
-44.4775691,1250795631664955702,35702.8624077,583.3732072,-1081.4200596,78825.5457085,243673.7657713,141600.2172927,398.6160302,86022.6743543,2.0,111476.1558024,165.5419827
-44.5645225,1250786835571934990,0.5776443,247.9738452,1.071842,133.5660054,-1161.940519,-1277.6685568,174.1637132,-1429.0725298,2.0,188.8908563,-0.6447994
-44.5466078,1250795631664956816,9.6298133,199.2161489,231.4969307,90.5554206,2434.8335871,1969.9932371,70.2168249,1625.0586518,8.0,230.5673212,-0.1842188
-44.624907,1250795631664956818,1059191.5164811,710.6077135,165.0831796,113111.2436047,1093995.0955142,-36954.4726947,260.1116804,-184574.1865067,5.0,527390.808742,362.671953
-44.6250483,1250795631664956783,10545796.4093299,1144.7263395,-1118.4447853,688618.7892403,2549653.3941694,124760.7962881,208.9971272,-134270.7310044,11.0,1245284.3741396,806.8356459
-44.4823563,1250795631664955667,7620.5077074,352.9019911,-65.2558094,21801.9174919,22597.8009448,-986.2101621,248.9126728,-21006.034039,2.0,30832.5674028,83.4210752
-44.5439157,1250795631664956792,9.3779146,297.0241378,25.7146674,643.2776578,-9031.4611826,-9651.8797121,209.9282816,-10318.0164981,2.0,909.731988,2.2674594
-44.4756218,1250795631664955660,50.7541881,119.9359153,-1.7780852,608.2296066,536.284118,67.170499,83.1120162,-680.1750951,2.0,860.1665586,5.8245966
-44.6316432,1250795631664956845,12109.3763308,448.0639032,-66.2236656,12739.1515981,-62105.2145398,-82069.6323236,167.406264,-112832.3532411,7.0,19500.182599,37.0481367
-44.6020381,1250795631664956843,1092.2991986,323.7542645,41.9240564,7608.9182051,-27138.5530972,-33144.1335204,225.055528,-42356.3895075,2.0,10760.6353207,29.5113433
-44.5991016,1250795631664956842,0.7867906,146.2441553,0.5231499,94.6968031,-759.1456279,-808.2529902,93.5731515,-948.539234,2.0,133.9215032,-0.1508949
-44.4723974,1250795631664955659,82.4906152,425.1988528,-3.5498873,1111.0875711,1563.974402,-636.0679661,236.6561555,-3291.9577952,3.0,2544.2239933,5.0936103
-44.5898552,1250795631664956834,437278.9763318,878.6419213,-32.8101339,136798.8755172,220918.1477205,-89482.4103386,250.1346971,-318039.4101204,12.0,177784.9172211,166.4376541
-44.5794227,1250795631664956837,501828.0120702,836.3725755,1249.1999538,115674.686806,593614.0383194,126985.21564,340.3988971,-119242.7312941,5.0,262976.499798,288.2019845
-44.5947385,1250795631664956838,1237946.5006621,551.5885877,-40.5594332,82746.8354683,784700.925147,13562.0488625,138.0219266,-57522.7510422,9.0,297534.9144437,329.545704
-44.5883059,1250795631664956708,0.4199873,299.3704912,1.6077088,137.3100606,1804.1455831,1655.2083411,211.1162472,1529.5254619,2.0,194.18575,-0.7610144
-44.5444482,1250795631664956702,96374.1716024,430.2303282,-449.2117729,19997.6700438,142108.5024035,54494.6557172,234.3835461,-13754.530973,3.0,84806.2388959,188.1850469
-44.5313609,1250795631664956705,2.6667163,169.2831799,19420.5228244,195.4966818,1309.8560577,1120.4186605,119.6581482,918.8626941,2.0,276.4740588,1.2852466
-44.5455447,1250795631664956710,1507.3487995,550.3171764,-90.165958,15151.9520715,141063.3578327,123609.7646817,385.7379459,110759.4536897,2.0,21428.0961159,35.6509298
-44.6016934,1250795631664956713,21.9768637,538.1207233,177204.6251285,1783.8302569,173669.1451237,171866.6413688,380.4931754,170101.4846099,2.0,2522.7169422,3.9674529
-44.5452014,1250795631664956740,50816.4531512,466.6264528,-88.0669169,40842.0346834,97522.9836387,-6656.2258284,263.2729662,-56747.3904073,3.0,79930.6035215,123.9635739
-44.5943404,1250795631664956748,187926.0448236,577.5392924,-834.1183961,141480.9072411,315902.1940447,83738.0102297,297.0365606,-14010.85422,3.0,165512.4055269,280.2346466
-44.5621086,1250795631664956751,88.6056242,311.1402083,0.1772467,951.3120068,2955.3440756,-675.7826803,151.3685634,-1895.3169832,3.0,2570.3057623,4.5479495
-44.6446476,1250795631664956760,49.4380199,307.9936169,69.6152859,1533.8259366,1631.8506562,-78.0359575,216.7032717,-1435.801217,2.0,2169.1574418,6.0381447
-44.6499201,1250795631664956456,9923284.6715286,1366.7162064,-1005.5382866,919952.8084663,2768269.3024976,428518.9929169,260.0794892,-172951.1504861,16.0,1193573.6720794,731.5740794
-44.6286879,1250795631664956460,340.0223958,820.5868981,-8.8934476,1105.6225611,10350.250447,-2221.2683126,198.0943512,-5661.7073744,17.0,3756.0221808,2.1698217
-44.643122,1250795631664956461,1421769.1153269,713.7312737,-641.4771685,174470.2626825,1075329.2099334,-126444.9745381,226.4819825,-414871.9753977,8.0,458031.1517319,339.2494784
-44.6169193,1250786835571935136,0.0508138,346.237294,0.4428695,55.1899607,-1941.3288739,-1995.7567571,244.8092321,-2051.7087953,2.0,78.0503909,-0.9742618
-44.5824116,1250786835571935124,0.5112714,385.6465755,1.2875702,115.7874381,-1756.8558642,-1909.4454854,221.932145,-2141.9223771,3.0,197.5660945,-0.8541991
-44.5368549,1250795631664955754,23.9047006,454.7281447,5.4739613,1582.3688428,1556.5602391,331.9190508,315.2640445,-1608.1774466,2.0,2237.8074782,3.7757844
-44.4725976,1250795631664956488,46.1848966,503.9002197,-39.9873181,2437.3904837,1933.6895336,48.8801507,349.31502,-2941.0914339,2.0,3446.9906789,5.5289934
-44.6498224,1250795631664956465,947744.6160314,914.3095105,58.6230668,379596.6508314,807740.5932231,138956.8948121,316.4909534,-144451.7896393,7.0,365102.6072141,347.1129631
-44.6113993,1250795631664956466,128.6497849,619.7440024,2.5873247,732.1228129,4412.7784791,1826.185452,128.2676785,-2228.8039272,23.0,1561.0718599,1.1430095
-44.6250679,1250795631664956468,738546.2108666,627.6021002,-1247.1576152,119230.1024603,575751.6213671,-62090.7030963,227.3317546,-192000.2811796,6.0,301421.6844697,302.0016614
-44.6139383,1250795631664956469,64.3235673,380.6320878,3.4536085,1115.1774372,1643.147809,167.2874686,140.0802169,-1339.7986043,7.0,1107.0408573,2.2593528
-44.6067272,1250795631664956470,20.7293541,352.4772329,4.3776567,15.0647031,1772.0032034,542.8547002,202.9446019,-158.6760616,3.0,1110.3549372,1.558143
-44.6040544,1250795631664956471,228.171664,659.6736167,-1.27814,1466.8546135,2519.524493,-1550.2761729,143.8835855,-5800.8120365,20.0,2161.6164793,2.4271023
-44.5945756,1250795631664956472,364156.2728109,506.2997612,-202.1077547,35604.6225187,561867.1394957,56856.5721288,161.4479415,-10795.4243098,8.0,184681.3972688,142.0148298
-44.5035219,1250795631664955756,498531.7045855,645.9178491,-9.7292594,193465.6617328,234171.6422618,-164131.5787773,242.3597192,-314997.7713014,6.0,214613.2787735,269.5078929
-44.5234096,1250795631664955773,0.1431098,666.8788486,0.4313579,49.9100631,4897.6272142,4783.5131649,333.3273113,4573.7609279,4.0,145.3389971,-0.9754905
-44.4821613,1250795631664955774,3041.030369,661.7057756,4331593.6317242,25811.9764495,331901.2275225,304684.5507909,467.376451,280277.2746236,2.0,36503.6471665,53.1848873
-44.5454964,1250795631664956388,4983.9922433,865.1648088,3183969.1854578,43227.1558553,504236.5049772,457377.9392239,610.1408202,417782.1932666,2.0,61132.4300734,67.2925614
-44.4944664,1250795631664956391,638182.0821501,697.7773626,7831.4533177,290951.476527,639480.3134967,46683.3460352,285.4943558,-67427.9465208,3.0,355291.4520751,508.8816181
-44.5318716,1250795631664956392,28.5165941,607.339521,-21.3061278,2346.680861,1455.8044441,-1863.392129,399.9328928,-3237.5572779,2.0,3318.7079002,3.8908859
-44.5877463,1250795631664956398,290.969101,766.6402704,3.7677559,1528.777849,8029.0421368,2381.1988061,127.3036696,-884.6421624,36.0,2195.1901787,1.8595437
-44.519383,1250795631664955723,19.6739238,656.0047722,2.5141517,1158.2120715,-200.0572005,-2622.1257106,300.3486657,-4416.5390921,4.0,1891.2913909,1.928123
-44.4822421,1250795631664956562,30808.96953,602.1025717,368.8777913,21718.9280436,293987.5166248,230914.825116,342.4644618,162443.2317352,3.0,70518.5787917,99.1290836
-44.5455841,1250795631664956548,176220.8070934,549.7785663,-144.2644519,71856.7395952,338762.0466906,49278.9052997,271.0093084,-12862.5921228,3.0,185774.6641673,234.395227
-44.5442633,1250795631664955729,3.0948896,313.5794942,-15.6372454,390.3745127,-26468.8867844,-26829.034177,221.2345909,-27249.6358097,2.0,552.0729302,1.3964526
-44.5898988,1250795631664956549,6185937.9096276,1236.1041729,240.1785586,537207.9626679,2026500.8792692,283867.9787412,251.6872591,-239560.8628605,18.0,881165.1327065,520.0325541
-44.6491372,1250786835571935081,5031.87666,782.1705147,15279.0613397,39245.4608445,-87514.8051199,-128738.0098714,552.5508816,-166005.7268088,2.0,55501.4629878,68.6985034
-44.6011953,1250795631664956574,22216.11845,655.4869727,425.4965166,69362.0885031,358229.1672345,276527.0188585,457.9351488,219504.9902283,2.0,98092.8062756,136.8281598
-44.6426643,1250795631664956575,1367732.1020546,1058.2336713,-3162.9850923,688171.9170861,1682526.7072102,200197.5312332,481.9997174,-118691.262596,3.0,908922.281028,784.3790921
-44.6314675,1250795631664956576,807564.3360477,640.5503213,-568.2498685,109389.6344991,633695.7914078,119741.7295482,180.4396361,-15584.6418886,10.0,227911.6569914,245.2356395
-44.6446171,1250795631664956577,39.1919273,349.1389661,5.3261006,983.3393872,1306.2899145,-36.0656974,199.8489256,-1571.1890079,3.0,1462.5665727,3.2179203
-44.6535592,1250795631664956578,134.38618,409.5877089,2.2903999,531.363329,1968.667552,241.9863016,121.1538182,-2495.1781575,11.0,1394.4681561,2.0602974
-44.6347224,1250795631664956511,0.1260956,288.0721219,0.3958683,72.6394583,-474.9739196,-534.3375144,201.1154842,-620.2528362,2.0,102.7277071,-0.9347345
-44.5240762,1250795631664956506,203301.1018763,1045.8967909,-1363.5473192,252768.7477309,784094.8093434,408684.2106197,584.8323961,143764.2230165,3.0,322521.1823408,268.7072771
-44.6387756,1250795631664956513,317.5991068,769.4905299,-2.688637,2500.6952941,5587.17879,1171.2522331,191.6314618,-5168.0457074,16.0,3459.3829766,3.1294687
-44.6051755,1250786835571935113,56.3608789,290.0395477,11.9084718,1584.1392009,1409.803842,550.0684875,187.656021,-1758.4745598,2.0,2240.3111426,5.6487347
-44.4914705,1250795631664956497,1745.9212933,355.5224613,-30.298089,3210.05499,-75341.9403659,-88179.9863572,203.5958535,-95538.8943119,3.0,10853.3876269,21.8086319
-44.5739169,1250786835571935118,49191.984048,790.5159777,-62482.7605272,124503.4610414,562354.66359,415083.4221887,551.884824,313347.7415072,2.0,176074.4831671,203.4249778
-44.4916597,1250786835571935116,54.2517625,222.3608318,-11.8013063,1193.8337016,1420.4438348,-335.7591342,142.9732782,-967.2235684,2.0,1688.335812,5.502967
-44.6280336,1250786835571935102,21351.8568151,538.8040173,-25480.0527969,15040.6513354,235958.2558607,160229.4677099,307.5325124,126829.5178896,3.0,59143.7101341,75.2618476
-44.6168165,1250786835571935108,1.3605557,313.2829805,2.1590969,107.9218606,-1512.107325,-1700.08479,180.3685454,-2004.2153406,3.0,258.6556362,-0.3221281
-44.536863,1250786835571935107,570614.9245915,684.4417483,-2631.5447492,176974.4147252,537230.3275946,58139.17146,306.1402461,-77812.8602764,3.0,316623.4136476,503.0556147
-44.5446735,1250786835571933756,159.7147121,308.290511,-6.2818874,1709.1175943,3131.9772523,0.9475478,147.2847582,-1460.8941238,4.0,2288.4760804,5.7467793
-44.5298863,1250786835571933748,88.8023022,216.702148,-2.6546985,270.9262575,1466.6001102,-578.6951287,122.9181371,-1354.494374,3.0,1556.4560766,4.0569961
-44.5799861,1250786835571933781,70.4199097,369.6692584,0.0523298,588.428921,3068.3328054,1859.2334147,97.9824184,414.974028,14.0,897.0280537,1.395998
-44.5568862,1250786835571933777,175.4899262,256.1186969,-3.8183079,1812.0161711,2987.2216726,574.5266837,112.2334799,-1126.4895285,5.0,1684.6162025,5.2616204
-44.4990059,1250786835571933718,0.8959512,207.3208811,0.3260069,140.0129367,1944.6669301,1767.6375175,142.6565436,1664.6410566,2.0,198.008194,-0.0848042
-44.5778931,1250786835571933713,19.3195525,185.9276834,-0.0985556,179.5499645,1788.1299636,1219.1283276,65.0076104,891.2760887,8.0,294.7899308,0.4927544
-44.5786442,1250786835571933712,42.0363118,221.1210649,0.2391229,221.2062592,2223.562351,1539.0814288,71.5472795,810.0619474,9.0,464.929263,1.0038977
-44.6091734,1250786835571933733,357.3647283,577.6933686,-4.1971399,1935.0771153,6528.6841176,-1.8808819,142.9688781,-3533.5326149,16.0,2799.9244624,3.3495087
-44.4994105,1250786835571933745,2.1596114,479.3533424,-0.9573981,500.7600512,-2117.5711836,-2516.0490058,333.5708961,-3119.091286,2.0,708.1816559,0.8819962
-44.5282437,1250786835571933744,9.2861746,450.9198134,1.7870551,977.6213704,90.0183536,-1102.3421529,312.9782218,-1865.2243872,2.0,1382.5654008,2.0693207
-44.5747497,1250786835571933739,51.1024418,295.643011,-0.0417388,266.1327829,3826.2661343,1905.6957229,80.5096563,1320.47417,13.0,648.6378276,0.5524692
-44.5953527,1250786835571933736,22.2703112,339.4916132,-0.6864789,719.7806772,1961.6907544,1036.4189197,167.4592668,-156.2888328,4.0,947.2661606,2.003589
-44.5749277,1250786835571933734,3148.0220655,358.8129694,-22.2596424,6524.9281743,-8391.8515601,-25327.2837845,178.2336468,-37565.8154664,4.0,11986.4450723,23.6274834
-44.5944968,1250786835571933731,1.4956673,235.8785547,-0.5732332,206.0721812,1530.7549056,1266.7188785,161.6977012,1118.6105432,2.0,291.4300735,0.3128004
-44.587305,1250786835571933822,5191.0401205,373.3747513,-747.789898,19031.7827132,-31638.2144921,-51887.0160366,263.6103784,-69701.7799185,2.0,26915.0052292,69.3359307
-44.5693676,1250786835571935542,3.2711118,261.8211063,-98.3207015,345.2050647,-974.7561629,-1157.0898355,168.2868895,-1665.1662924,2.0,488.1936843,0.814663
-44.5390922,1250786835571933790,0.059412,449.9576137,-0.5943253,77.8730557,3106.2496616,3014.3096354,314.2289884,2950.5035501,2.0,110.1291315,-0.9698222
-44.4795588,1250786835571933813,79.7184545,258.7465953,-0.4894586,224.9777322,1366.5490272,-687.263885,126.4199691,-1539.4454181,4.0,1370.6333951,2.7068231
-44.5307686,1250786835571933804,20.6964199,512.0926771,12.6356712,1290.3809316,-468.9473405,-2170.821968,295.3702091,-3751.2586077,3.0,1653.6039764,2.1961274
-44.5555035,1250786835571933603,178.7550259,273.4208792,-2.8015515,450.129724,3251.0305873,1035.8890951,101.6277481,-1723.1092799,7.0,1482.8350174,2.831967
-44.5874588,1250786835571933604,7374.0335892,365.592277,-8.1023237,18369.1917125,-95997.9037136,-119903.7121477,207.4145589,-138435.9357894,3.0,21282.7114778,50.0648791
-44.5876656,1250786835571933607,848.8511104,528.6223225,0.9240644,1916.2732226,15334.8456476,5740.8646967,99.4661688,1723.8694437,28.0,3030.4556133,4.0390238
-44.5873249,1250786835571933592,67183.7118811,336.1817827,10.5133708,17626.5328337,-72318.5874041,-122015.9620715,82.35208,-149555.3209571,16.0,23192.8111169,53.8498117
-44.4975543,1250786835571933558,89.275622,406.9660011,15.7455057,101.2004338,1226.0425455,-8.8764239,194.5231143,-2795.0537733,3.0,2292.9253833,6.1067493
-44.514587,1250786835571933582,2.3858333,374.3472716,-1.1383386,415.5326158,-1620.7025844,-1890.3320394,251.8915855,-2451.7678161,2.0,587.6518609,0.6262929
-44.4918437,1250786835571933581,167.8771045,287.4364416,-0.5326563,305.0485497,558.903686,-1472.7653872,73.3605539,-2966.8665214,15.0,976.8323746,1.6005605
-44.5734,1250786835571933578,112.4256441,365.4578045,-0.0683161,438.6862725,2949.70648,1817.3937246,81.2631519,-49.2469421,20.0,927.2606593,1.0806509
-44.5830311,1250786835571933577,2.7464512,214.8795611,-0.1618036,117.462643,1517.9280437,1260.1822218,82.8997373,1098.6962532,6.0,161.5149312,-0.5400021
-44.5744554,1250786835571933575,50.841056,233.08282,2.530995,1179.0802245,1411.3888353,41.1743784,163.1749895,-946.7716137,2.0,1667.4712446,6.0020599
-44.5326699,1250786835571933572,107.1731604,225.6565819,-1.0782491,37.5475023,1472.8126353,-656.2818517,100.8861428,-1335.1868763,5.0,1183.8189588,1.893977
-44.5366207,1250786835571933568,569712.7483402,485.2155949,75.0509976,150602.2183049,557152.2571355,-13769.1591181,167.0147109,-74860.1767234,5.0,259504.316603,305.207394
-44.5193448,1250786835571933674,77.7210198,348.9104092,0.3465763,502.7096413,1375.5516231,-645.8818209,150.0459142,-2414.0274862,5.0,1410.4663098,2.4542866
-44.4994646,1250786835571933693,4.1193857,339.170982,11.3713528,498.9415387,-1230.7504206,-1515.9328494,222.1256596,-2228.633498,2.0,705.6098908,1.0260281
-44.5309266,1250786835571933638,36.8063892,419.7563464,12.3565438,1965.8080792,960.1535497,-1094.9941448,213.931122,-3228.5108844,3.0,2095.646341,3.1018652
-44.5037284,1250786835571934056,54.2359658,429.7555542,-6.17827,2276.9937659,1716.6530599,264.9857374,288.1596529,-2837.3344718,2.0,3220.1554651,5.7270514
-44.5258923,1250786835571934005,15.6698403,250.2240812,-0.2818682,349.9160667,1462.6928488,969.7868209,141.2409386,-2.8897422,3.0,765.4067958,1.6528173
-44.5289979,1250786835571934000,180.5043489,252.0297485,-1.6787193,1140.209081,1680.8301738,-13.2221345,100.8745921,-1630.6321765,6.0,1468.3469463,5.4799386
-44.6545892,1250786835571935513,96991.0810201,554.9425454,3459.7938821,40583.0988762,68798.1433671,-118475.7991405,308.9085898,-185757.5010736,3.0,136766.1107428,161.4624959
-44.6057521,1250786835571934104,1.3637557,224.8686749,7.7988241,187.3295801,1351.209661,1114.8129157,154.8119666,976.5505007,2.0,264.9240328,0.2484558
-44.6544627,1250786835571934131,11108640.3030721,1271.3185876,-1357.8739942,416934.9788719,2625045.9195156,523235.3642701,197.3646536,134227.260465,28.0,1013223.1587787,529.1184319
-44.637755,1250786835571934129,271.5316805,790.5783149,-3.2485992,2052.6995065,2591.9213541,-3395.7519959,171.6059148,-8590.365539,21.0,2982.3401036,2.5315773
-44.6307016,1250786835571934127,634916.8806064,1223.1326637,-283.5355512,12735.4833664,40890.2430169,-73993.766953,229.1610665,-620932.266678,28.0,158419.4307729,98.6098004
-44.6262497,1250786835571934084,181.4819561,637.7076818,-2.3416011,1825.5238102,1754.382022,-1098.3494001,158.0338792,-4689.2873216,16.0,2148.3474348,2.406413
-44.638151,1250786835571934083,38.1184044,271.1742857,27.1872696,610.5766643,1478.3002667,744.8104176,134.1955004,-529.0775025,4.0,954.7647743,2.4651388
-44.556638,1250786835571934068,33.8387506,227.0487996,-2.941286,933.9341959,1696.8481205,771.7917144,160.5423055,-171.0202713,2.0,1320.7824062,5.1248308
-44.6407968,1250786835571934096,2919168.6413711,734.0463149,-552.4026766,24698.2246867,1514315.8222018,87312.3777491,185.8886693,-11243.4499067,8.0,664793.5130091,424.6276441
-44.6138418,1250786835571934102,4.8250572,279.5356951,7.9825901,154.944417,2117.8304993,1520.2130418,158.9811562,1250.7456331,3.0,462.4189942,0.3033639
-44.6299752,1250786835571934095,114.163738,442.3807981,1.5402755,526.3361839,4249.2055202,2552.7200042,109.8305107,-236.2076187,16.0,1234.3387066,1.3880069
-44.641396,1250786835571934093,0.4872052,307.0875479,-1.3386253,68.7665465,291.2552935,148.6729888,173.8763867,14.5112817,3.0,144.0895046,-0.8660213
-44.6492662,1250786835571934086,3583833.8934323,1255.4630564,-809.3336738,403930.5759043,1152145.1357631,433834.1949805,226.5127924,-135303.3067216,26.0,438984.4575813,337.2328195
-44.4909309,1250786835571935532,29181.2704781,679.0642654,2437.4114862,82727.7201445,70436.5519096,-33623.2568002,467.905499,-95018.8883794,2.0,116994.6638126,151.8080302
-44.5709645,1250786835571933911,65.9547798,298.173755,2.136941,447.2435743,1794.1632201,-822.4091285,166.4149996,-1735.5483012,3.0,1921.8263398,3.6639331
-44.5536622,1250786835571935528,7.9217621,231.491093,-92.5118817,461.0248674,1238.7836993,811.6614251,163.3563378,316.7339644,2.0,651.9876201,1.9855264
-44.4907006,1250786835571933874,143873.1795242,779.1905648,5182.3460158,6928.0744734,168857.9510124,3805.9402923,433.0346602,-163345.9376284,3.0,189829.650444,217.8394874
-44.6160714,1250786835571933972,53.6108351,504.8084337,0.5782184,327.0149824,1485.2177591,-634.9036199,150.0983452,-2360.3799467,11.0,1094.1721402,0.8420446
-44.4793087,1250786835571933968,64.743685,262.7777443,-3.5984163,300.252005,1272.8477059,524.0571433,143.6335028,-1816.1298027,3.0,1703.37524,3.3961687
-44.6270416,1250786835571935520,610.7142206,222.9602925,1872.0668405,3896.1923102,-17723.7168621,-21570.1898075,157.6471067,-25516.1014824,2.0,5510.0480066,24.0132131
-44.4822266,1250786835571933996,77.2732728,223.6368145,-4.0288241,1200.2898765,1397.1952551,188.8040775,127.6563741,-1264.0553171,3.0,1332.751324,4.7483537
-44.5054388,1250786835571933988,3.3044051,247.4754359,-0.0929204,206.5894536,1762.3465455,1370.1841213,117.8639942,1155.7455863,4.0,275.8555568,0.0550149
-44.5235955,1250786835571933953,51.0006586,280.6705185,21.008721,1421.4208183,1290.8004324,84.3944998,196.747088,-1552.0412042,2.0,2010.1925991,6.0420055
-44.5721282,1250786835571933934,48858.5169265,848.2734279,-345.4786652,1282.8921314,105790.855225,12978.4100998,482.5110921,-110491.7276155,3.0,124502.12077,118.9088515
-44.5749206,1250786835571933927,59744.4276915,389.7124834,521.4387542,2360.2596866,82119.1244214,-30005.5825998,212.6646824,-55223.7413999,3.0,78622.4496955,111.5639012
-44.6050792,1250786835571933919,88.6953775,378.5315086,4.7754587,1012.5714056,2451.9845135,1109.9222792,183.6436085,-2170.6122784,4.0,2099.4291616,3.940009
-44.4762,1250786835571933944,0.0088173,149.0734712,-0.0278561,9.9047297,-777.4787857,-786.6618459,105.2006171,-797.2882451,2.0,14.0074031,-0.9955815
-44.4783004,1250786835571933200,19738814.662073,1183.0467739,198.1894213,494353.7670945,2193644.0707722,201982.8802078,144.7442772,-415319.7086585,47.0,934018.3162331,558.9466638
-44.4908027,1250786835571933192,15196220.7274228,1129.6763676,254.1595338,593937.3138489,1691229.735193,200109.0268818,138.2271912,-270819.9439528,42.0,712808.4540808,516.2718032
-44.5445422,1250786835571933191,1.8271409,384.1955873,-38113.1790346,367.544464,-1794.483624,-2131.0570564,270.9421093,-2529.5725519,2.0,519.7863657,0.8855942
-44.5302209,1250786835571933244,4.3406914,680.4029978,-7.6577724,1007.2833464,-1781.9456296,-2591.5812038,474.0743364,-3796.5123225,2.0,1424.5137697,1.235949
-44.5720541,1250786835571933243,2517673.8119861,1263.2424422,67.5973135,139467.9686291,936616.9075452,480220.508776,207.2595987,-72170.4566931,33.0,308501.9203484,244.3796357
-44.5741599,1250786835571933242,8776248.2691255,1175.2495913,6.4481642,393544.519689,1496963.1006018,299792.6719252,168.6708144,-234705.6822782,36.0,612918.5504434,410.1719115
-44.5350185,1250786835571933269,912.4341421,397.4991999,-2.5779492,971.8375432,2975.236992,-1971.824043,76.0368442,-7098.6350527,27.0,2244.2023401,3.6880778
-44.5390372,1250786835571933268,807.9064189,451.877545,-2.5979722,1629.0647803,9756.5837852,3779.4157084,82.1743413,-102.507515,30.0,2414.9345482,3.6774595
