decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ
-44.5951723,1249106781804691666,487.6513252,605.4820523,1.9694597,3255.7502415,5355.9063091,-1156.48723,180.2366378,-7418.0996127,11.0,3879.0331327,4.8242523
-44.4907329,1249106781804691669,3.2582065,340.7809567,0.7622596,439.754149,2396.5195875,1828.6667036,233.0590398,1517.0112895,2.0,621.9062816,0.9077574
-44.5755201,1249106781804691716,18.8224356,184.2064269,0.9955068,251.6026783,345.5802526,-32.0422158,60.1830596,-423.9000638,9.0,273.1718985,0.594976
-44.5196367,1249106781804691722,17.4722992,270.25228,-0.3208031,4.4849286,1695.7461921,1169.0668668,119.3291051,267.0241586,5.0,547.6107104,0.483802
-44.4747,1249106781804691727,0.2960782,209.8893155,-0.1122266,40.7005621,-826.3742234,-903.3155549,119.9082086,-977.8836326,3.0,78.411561,-0.9217106
-44.5479914,1249106781804691704,1676.8504388,255.9953283,-598998.9606098,7419.2014688,-34972.349768,-43021.918538,180.5247462,-49810.7527055,2.0,10492.3353391,38.7891972
-44.5477774,1249106781804691709,118729.4467243,589.3905027,-400.0604217,146611.5551473,432523.8815121,228039.2047218,390.9372392,139300.7712175,2.0,207340.0496899,291.2629177
-44.5503753,1249106781804691573,2770365.3273098,1001.3693688,116.5275339,223716.0598724,1252788.9577356,301636.837951,226.2681974,-236918.2364441,16.0,473793.4329282,338.0307401
-44.589495,1249106781804691583,35.7522006,503.041442,6110.2284667,2072.0929318,4329.5397453,2133.0397575,286.5604231,-187.0083745,3.0,2260.8308651,3.0496762
-44.6002084,1249106781804691585,10.9586199,213.2904367,-1.7020491,160.7988328,444.2061293,176.5958657,69.7612414,-307.6039397,9.0,246.4740636,0.0473909
-44.5682319,1249106781804691587,12572.0663488,963.453441,-4.0834482,3256.0310279,33644.6493616,12461.088203,238.9532773,-77285.4839367,16.0,25014.5525532,11.193113
-44.6039772,1249106781804691588,99.480215,198.7645653,-3.4168033,725.1975255,1030.8885099,-312.5573738,62.7481488,-1151.0167236,9.0,730.2029076,2.4866923
-44.5868711,1249106781804691590,3.06795,167.4278596,1.5132348,208.1489323,32.8796906,-139.3242366,117.0512036,-383.418174,2.0,294.367043,1.2411294
-44.4956716,1249106781804691596,75330.1456262,491.72684,383.113445,96507.6071673,29665.0181146,-95261.1475682,336.0322306,-163350.1962199,2.0,136482.3669281,240.7312063
-44.5022698,1249106781804691545,114.0245419,361.3951658,0.1508137,676.1500437,3871.5571563,1394.8090257,103.6529092,-459.3912454,12.0,1190.1354652,1.7727648
-44.4708264,1249106781804691547,18.2156653,239.7847679,-0.4725304,127.1851995,-135.0579081,-585.0989423,118.232943,-1275.4458068,4.0,535.6963359,0.7804464
-44.5385471,1249106781804691553,26.5445562,159.9820531,1.391168,306.0470548,503.100728,-209.7170396,74.9105278,-585.3343074,4.0,449.1158994,1.6917107
-44.5325854,1249106781804691554,428.0904391,719.0482401,2.8047564,2805.5979408,9236.8547192,3948.0892993,184.5576819,-5977.1387493,15.0,3994.7102974,4.258105
-44.5196549,1249106781804691557,44.2746509,317.066518,-0.9090164,362.1577668,1494.6164443,561.1365007,102.6443501,-758.4872209,9.0,714.5465613,1.2404216
-44.4801902,1249106781804691559,397753.2666714,529.53483,-62.3718432,23566.9259953,143956.6650568,-92063.7092497,212.988417,-184491.051527,6.0,159160.2261241,203.8678207
-44.480265,1249106781804691631,86690.5956002,570.8463248,33.7801033,34956.4339454,285977.1552391,105309.3212858,317.491796,42951.2696245,3.0,131387.7404675,151.2841586
-44.4904756,1249106781804691619,10.4863602,224.3126739,-1.3672007,529.1321591,-798.6995319,-1081.0048318,144.5328355,-1856.96385,2.0,748.3058756,2.0434037
-44.5277243,1249106781804691622,63047.0563372,458.0396057,161.060972,25335.7392017,234370.2583741,109512.8454152,220.6085521,61112.1891291,4.0,74533.6771399,105.4408247
-44.5596008,1249106781804691627,9.0831496,149.370369,-0.7211729,55.8193195,378.3019526,-1.0128073,72.8011144,-198.4228327,4.0,261.986349,0.2167341
-44.544753,1249106781804691629,536.9493793,668.8094133,1.4279013,3062.8015401,6493.53355,-485.6513804,171.5921025,-8426.9308906,15.0,4138.9587516,4.4986645
-44.4981808,1249106781804691618,54.6590153,142.9233653,4.1297124,753.5585723,627.0360908,67.6563555,98.4841803,-880.0810539,2.0,1065.692753,5.9971723
-44.4907063,1249106781804691597,269.9866842,471.0694329,0.9276735,455.8494003,5246.09441,-1043.2435612,113.2887565,-4544.0805573,17.0,1926.4506244,1.6588411
-44.5660643,1249106781804691602,345.4402412,578.8769699,-0.1735899,955.9439117,1280.077734,-2133.167669,148.3783801,-10945.0895106,15.0,2715.0676617,2.0497165
-44.5577013,1249106781804691603,140.5944844,483.1024568,-0.1836236,1329.4358577,1126.4328606,-1304.7684365,135.0093388,-4266.3953156,12.0,1685.5807838,2.842038
-44.5569436,1249106781804691604,87.8595881,264.1054078,-1.108899,812.8412763,1178.2403078,-558.0918513,131.3391763,-1867.5256848,4.0,1380.9639003,4.5334544
-44.5578379,1249106781804691605,105.2512517,596.7400026,0.1031839,1115.7926774,1647.9856027,-2054.1346849,170.0080807,-5504.5715196,12.0,1837.5181975,1.7002629
-44.4960045,1249106781804691611,112091.7242264,635.3716375,-142.6639096,79785.7495219,313702.4502985,88089.7364957,351.8418944,-3378.4958726,3.0,164931.8559306,184.082017
-44.621913,1249115577897715075,2.6999532,122.781574,1.0493446,144.3527582,-526.4618016,-627.2235884,83.7497917,-815.1673181,2.0,204.1456285,0.7539235
-44.5926677,1249115577897715073,23.477649,236.315587,-0.8452653,186.0670924,231.7288405,-194.3783359,94.7296202,-998.7389586,6.0,460.3267395,0.7501675
-44.500561,1249115577897715061,0.3277744,142.7666943,-0.4293564,59.2832599,208.740186,123.7292899,93.2894367,90.1736662,2.0,83.8391902,-0.813633
-44.560628,1249115577897715072,2.8366438,122.6373497,-1.0957886,151.300699,818.3951353,590.8295249,77.5863174,515.7937374,2.0,213.9715005,0.693355
-44.6244839,1249115577897714844,22.9197442,167.1390664,20.1447987,573.3685316,424.7109988,-331.8388801,113.4881195,-722.0260644,2.0,810.8655536,3.543614
-44.5454028,1249115577897714789,0.9470084,331.1434935,3.9621932,229.7648622,1792.5013736,1504.2559372,228.3300479,1332.9716491,2.0,324.9365843,-0.0397624
-44.6221325,1249115577897714781,11.3492158,211.6094297,-2.5781152,504.1288138,1250.7109692,733.1454799,149.5905914,242.4533416,2.0,712.9458057,2.5871162
-44.5865384,1249115577897714784,0.1865244,138.0217428,-0.2765192,42.3288419,-750.3306948,-800.3947927,96.3591882,-834.9883786,2.0,59.8620223,-0.9016838
-44.5443581,1249115577897714810,51.0286653,324.7815625,-28.314784,1642.0385703,1619.0057066,117.7019801,229.0209708,-1665.071434,2.0,2322.1932161,6.2312285
-44.6383305,1249115577897715032,125.9334043,1000.9302891,483.9997401,2542.1690583,39155.6654208,33290.2545264,577.8265526,24329.5848956,3.0,7928.532527,5.8209414
-44.5416722,1249115577897714978,4.0571253,123.0660074,1.2288776,26.3001012,-576.3459804,-661.2976931,68.9316067,-927.4644519,3.0,195.5687646,0.1530052
-44.5973783,1249115577897715467,0.0,131.3980142,-0.0106944,0.0,-655.5594894,-655.5594894,92.9124269,-655.5594894,2.0,0.0,-1.0
-44.6036707,1249115577897715302,21.657703,219.4508646,54.0878773,808.3090077,2140.1371394,682.9875624,103.5817492,523.519124,2.0,1143.1215612,2.9080189
-44.6550053,1249115577897715385,0.1800829,117.9349075,3338.4107018,35.3888284,-587.496759,-622.643645,83.3911112,-658.2744158,2.0,50.0473611,-0.9054924
-44.592852,1249115577897715919,1.4701295,152.0328246,9.3485138,130.7588778,958.049956,806.6091671,106.4858412,696.5322005,2.0,184.9209783,0.5199461
-44.5975387,1249115577897713818,24.9876077,415.1616505,4.9827224,368.8525041,2189.7185899,1004.8875286,236.1323102,-351.1642314,3.0,1372.9441224,2.0168454
-44.4707897,1249115577897713811,269.6193426,556.6159351,-648099.8486022,6506.2740039,4172.9883738,-3826.1500165,385.6671756,-8839.5596339,2.0,9201.2609368,14.2608418
-44.5030826,1249115577897713815,57.3387537,248.4320756,-3.3470549,1331.9522073,1495.7055447,27.3189741,174.9742371,-1168.1988699,2.0,1883.664876,6.5962673
-44.6154357,1249115577897713816,3.8675124,349.9742651,2.7452356,305.0898284,-207.269274,-632.0805538,166.9731786,-931.9092614,4.0,376.2977205,0.3185231
-44.5439856,1249115577897713817,82.0500574,290.1790202,0.7585636,582.9752738,1317.4606935,274.6356755,72.0340188,-806.0582021,16.0,684.9990358,1.4924349
-44.6049036,1249115577897713819,581.7354117,810.8608007,-12.9887056,2255.3483153,943.1818101,-6724.1428808,223.66555,-16943.3092673,13.0,5412.5034789,4.5913461
-44.5870629,1249115577897713820,769.1926191,821.6033033,6.7499401,3053.074628,19118.5384668,3813.3459475,233.1427471,-3349.9602609,12.0,5981.2738425,4.7231873
-44.5519735,1249115577897713763,82.226713,432.4020907,0.6879738,489.2927004,-38.3701849,-2008.1881101,129.717714,-4478.0768831,11.0,1265.7391902,1.6600427
-44.5461587,1249115577897713768,7.0621912,423.8722701,0.1170934,242.3734611,1448.7724236,811.0238344,158.3249902,33.076209,7.0,449.6181653,-0.175576
-44.5186825,1249115577897713770,77.3614694,387.3825535,0.0742415,546.0431721,-196.6828645,-1754.5731358,87.9861727,-3031.052673,19.0,797.834454,0.9458946
-44.5188418,1249115577897713771,301148.8022814,596.8928331,-299.948693,114659.0304726,241014.7509976,27345.8398097,229.1799354,-107830.994278,6.0,137896.7930088,208.0713169
-44.4944103,1249115577897713869,10.9918394,182.0164295,-0.751664,181.2875877,773.3850323,477.7824962,97.7445565,62.4530975,3.0,369.416779,1.4842869
-44.5730532,1249115577897713874,517.5182041,784.0872105,18.1774307,2016.735023,8395.4106032,916.3291644,247.0445151,-12287.7012524,10.0,5738.6940551,5.0507765
-44.5888862,1249115577897713875,208.4792779,527.3441196,-7.5668805,1484.5731547,831.8567894,-2580.5300319,131.4706484,-5850.0763235,16.0,1939.3795803,2.5482783
-44.51872,1249115577897713883,226756.1753502,632.499838,985.1129302,222529.2910845,308641.3122364,-37369.7846397,388.7650177,-136417.2699326,2.0,314703.941477,381.3800034
-44.5454047,1249115577897713836,240.5285684,483.5496439,1.4457002,1148.3736366,3419.7183227,-116.0272242,119.6994777,-3249.1559424,16.0,1908.6914109,2.8690259
-44.5590484,1249115577897713840,3.0270126,209.0485732,-0.3246329,35.1371071,-518.9029502,-805.455274,117.7018075,-974.1162305,3.0,253.2843389,0.0459153
-44.5833289,1249115577897713855,20.3873793,138.2767725,-3.2817184,451.4218624,309.8333587,-325.8405684,91.2704473,-593.0103662,2.0,638.4069202,3.1911635
-44.5740279,1249115577897713857,26.2787696,188.914459,-1.7348114,186.5119049,829.670578,223.9975502,75.3535307,-124.2012112,6.0,409.6323984,1.0047685
-44.5342217,1249115577897713858,144.1160167,417.2916489,-1.0641799,612.1551266,1619.7161793,-1000.9516649,97.6448108,-3801.6041969,18.0,1236.33977,1.4700383
-44.5188345,1249115577897713672,6302952.4423131,1252.7353477,598.6772713,520012.1990301,1925475.3416008,664423.4379674,277.4474504,-57244.7120036,14.0,697722.3787533,618.4086444
-44.5363973,1249115577897713673,30.4395573,710.4419294,0.0134093,1070.0477573,856.7040389,-772.3534945,222.5046793,-3164.9100881,10.0,1305.1267113,1.1031152
-44.5125014,1249115577897713675,93.5148869,286.7535383,-0.2128895,227.0423555,1877.9597944,1100.9382363,69.0927379,-910.4798583,17.0,731.5087018,0.7925917
-44.5657428,1249115577897713677,137.721679,652.9679075,2.9589636,1313.6434309,5313.1039894,1688.0553114,178.8793114,-2474.3185723,13.0,2129.5548826,2.0108861
-44.4709427,1249115577897713679,358.8762225,770.6366609,3.0788427,1858.1041566,6850.392296,2704.6264174,171.3004526,-3801.1201527,20.0,3323.0654103,2.8492861
-44.5738089,1249115577897713682,1316737.1051826,1021.7818696,276.2045744,60722.9202057,498786.3851699,229443.4415952,226.4591626,-295101.3442394,18.0,211272.0139565,206.7713886
-44.5207335,1249115577897713670,224552.8560479,972.7408472,4.2420638,3872.7548967,35044.1557162,-20635.3435635,200.3307396,-291189.507461,23.0,85142.8989058,49.0100656
-44.5605037,1249115577897713690,1299105.7078451,1333.3631693,811.2480927,542864.4410621,1960428.2708568,1071294.9198328,445.1236644,541814.3039223,8.0,560278.713633,385.6991083
-44.5468788,1249115577897713691,328925.2868808,979.2754686,45.8871603,4937.0037646,44912.7731725,-12183.0262602,197.9698078,-394461.7364285,24.0,95959.6797344,46.6863407
-44.4876292,1249115577897713692,470.5092839,858.2084124,1.9080798,1924.8540608,12676.7704961,5738.3604352,170.32487,-3984.9240793,25.0,3780.9839633,3.0218058
-44.4930871,1249115577897713666,135.064218,706.4122859,2.164398,1684.4170379,338.4372677,-2539.9501592,186.9585324,-6420.9283156,14.0,2261.4273081,2.4404398
-44.5041814,1249115577897713668,117.5573983,441.5955672,-1.627597,899.1396645,1062.8262739,-883.5499548,121.3206029,-2786.401857,13.0,1338.4774939,2.4287574
-44.4966367,1249115577897713669,96.6845673,333.1767921,-0.7911124,659.3152747,1145.3569231,-436.3737757,121.9577533,-2429.8813579,7.0,1172.5956233,2.2631905
-44.5210804,1249115577897713741,42.3738354,316.9452532,0.3651638,670.1335545,778.0902508,-347.9818958,140.7565824,-1754.3526713,5.0,996.3527351,2.3559984
-44.5519141,1249115577897713736,29.9255354,404.1898585,1.9243053,679.4317378,1203.9596098,-398.3277811,200.9350407,-1525.6560814,4.0,1287.3146494,2.5879774
-44.5323093,1249115577897713739,58.8788799,242.82277,0.5138265,592.8944015,1340.9725161,627.3449202,75.9982107,-183.6288385,10.0,597.2443355,1.9435032
-44.5444455,1249115577897713732,105.1963314,375.6459083,0.5282692,521.5934047,297.7016329,-1042.1755835,107.5735181,-3411.6639015,12.0,1190.9608596,1.9434856
-44.5554225,1249115577897713742,77.6395619,280.7209794,0.4148166,446.7797121,2114.6793439,1009.8398156,84.0317791,-630.1211676,11.0,796.5192511,1.5628026
-44.4836704,1249115577897713749,2.3545853,164.9798779,-0.21684,103.6119895,321.0469826,102.6270806,78.2808222,-36.789055,4.0,159.2476396,-0.3271154
-44.5537422,1249115577897713756,91.700692,147.2133863,0.2235059,434.7678738,66.2937452,-464.134707,48.2138521,-1231.797104,9.0,510.5402233,2.5184405
-44.4929866,1249115577897713757,9.2174737,702.428887,-4.2980532,1508.7692193,36.3874548,-1374.3605932,495.904888,-2981.1509839,2.0,2133.7218925,2.2087194
-44.5806267,1249115577897713758,137.8956818,479.9264497,-0.4905717,1351.4279079,3097.4662111,581.8243589,127.3705476,-1814.8232133,14.0,1518.605495,2.3656016
-44.5257535,1249115577897713706,419.0937671,613.5380034,-1.7946716,1691.4959507,3282.9971637,-2773.9804701,129.8106944,-10085.7947972,22.0,2820.8175172,2.9369343
-44.5332238,1249115577897713711,2.0973585,124.6685552,0.4447786,50.6229184,796.0025526,677.5803868,70.2929972,568.2776278,3.0,119.5731589,-0.0662331
-44.5103649,1249115577897713719,87.4208437,205.9012309,-0.2962449,338.7163853,633.4951976,18.329351,54.4095176,-1000.535661,14.0,503.3159735,1.66321
-44.4948523,1249115577897713720,174.0774334,357.2311555,-0.3090275,719.549981,2380.2887332,1136.7575893,82.399841,-2007.7232768,18.0,1174.0734259,2.1023738
-44.503133,1249115577897713727,90.2677907,284.5312829,0.0887228,361.8863289,1689.2142868,588.3712704,78.1463023,-795.0506608,13.0,755.1694641,1.5420586
-44.5537903,1249115577897714064,52.1554045,128.3219478,3.6597078,664.4593443,600.9050384,153.3852814,86.9646408,-728.0136502,2.0,939.6874163,5.6823134
-44.5741436,1249115577897714066,7.4569646,207.6272794,0.1448326,396.0283149,1366.1425111,903.6725574,115.578621,484.4982174,3.0,441.5801108,1.0887713
-44.5041651,1249115577897714097,18.0370204,321.9110385,-1.979019,689.4282021,2648.1192554,1518.7334159,168.8664193,946.551255,3.0,855.8691369,2.2145745
-44.5030392,1249115577897714029,0.6029055,246.5497353,0.1268504,83.7172324,1464.8001224,1336.9001305,123.1937072,1221.1191246,4.0,111.1886802,-0.8911899
-44.5189475,1249115577897714038,180458.1020536,771.8332675,519.4874216,86314.9333942,560830.2532059,237830.3906613,366.3493032,95449.5729068,4.0,193703.1047911,177.9248417
-44.5331874,1249115577897714043,11.0131274,168.1474294,1.0198406,25.1535487,-49.1022275,-313.2215297,96.0027607,-719.8302548,3.0,380.1918803,0.9273113
-44.5739995,1249115577897714156,0.0428989,136.7918961,0.0485345,20.0387482,-664.8467824,-684.0168743,96.6582716,-704.9242788,2.0,28.3390694,-0.9783149
-44.5591186,1249115577897714158,3.2698222,138.6821228,0.287911,74.9632534,1044.5225929,849.0200476,68.9588084,691.6361114,4.0,144.9815506,0.0303874
-44.5865252,1249115577897714109,3.5026235,176.308467,0.523424,110.5229643,-83.9940171,-307.3175881,78.1782047,-461.6531587,5.0,159.6744604,-0.3055804
-44.5209926,1249115577897714131,5.9753353,274.7155851,1.3180691,292.8779583,-1082.006247,-1372.3252715,118.3116136,-1881.3225824,5.0,324.5530852,0.1368769
-44.5604088,1249115577897713929,14029.1317332,738.3740975,357.1325565,46639.9605702,236830.2683034,176433.4489338,424.9947732,115912.6061592,3.0,60982.9810842,67.9441275
-44.5975968,1249115577897713951,35.5095341,431.3040826,-0.4704992,432.9297274,3339.7204253,1424.2409294,150.7189685,-168.1462768,8.0,1020.2629339,0.9252456
-44.5437794,1249115577897713954,1.3113875,116.8347156,0.2862029,94.6068199,35.6031741,-58.9510408,82.6146101,-153.6104658,2.0,133.7942479,0.5580197
-44.5454255,1249115577897713959,2.198097,321.262586,0.2956064,109.9462029,2101.0537231,1678.0176677,184.0256234,1459.2570887,3.0,343.2336349,-0.1049853
-44.4866092,1249115577897713913,0.4806895,100.9869855,-0.096793,49.8536659,-467.0525762,-505.2803208,69.9233902,-566.759908,2.0,70.5037304,-0.7135938
-44.5005609,1249115577897713916,81.2130853,117.3275834,0.4528176,539.637388,608.7841823,-209.3666998,59.5303347,-959.4184334,3.0,796.7030377,4.6991821
-44.5218443,1249115577897713917,2.6728363,97.4769196,-0.2890324,114.4462566,-400.2893117,-475.368512,65.7310547,-629.181825,2.0,161.8514483,0.7160108
-44.5226479,1249115577897713918,0.0007522,98.7647081,-0.004866,1.9267765,-553.3087585,-554.8186192,68.590147,-557.1623115,2.0,2.7248735,-0.9996238
-44.517039,1249115577897713919,0.5819811,141.091909,-0.1931435,76.477754,-657.2623207,-718.829611,98.3253883,-810.2178287,2.0,108.1558769,-0.635253
-44.5528428,1249115577897713920,27913.9808488,290.9172252,-17.7467839,8863.3769812,-19842.4515005,-58675.7801337,89.7258231,-77157.9167396,10.0,17008.8215715,43.8748485
-44.5607188,1249115577897713921,50.2414632,94.8574199,-0.6961493,476.2077516,459.0564219,37.1377347,66.7459059,-493.3590813,2.0,673.4594609,6.0951096
-44.5955181,1249115577897714001,77.7678854,210.1051824,0.051522,346.4277213,945.1320977,157.225991,62.618118,-699.2156938,10.0,489.2689826,1.5453135
-44.4965503,1249115577897714006,60.9809643,271.2883899,-8.0310387,635.8784132,1546.3012366,-591.4742367,146.0024562,-1613.5824253,3.0,1671.3172753,3.7185139
-44.5133308,1249115577897714009,39.9884726,217.9969592,-1.1923023,483.3307352,-32.1038117,-1106.5865773,108.7569117,-1809.0189851,4.0,803.6190978,2.8205042
-44.5040765,1249115577897714020,56.4992913,393.7094017,3.5322083,2097.948365,2043.1799947,244.4102305,276.2560566,-2152.7167353,2.0,2966.947031,6.4217669
-44.4931175,1249115577897714021,61.964086,537.4717261,4.1023726,1624.5651494,1716.6069018,-50.3701284,280.1462138,-3395.7106219,3.0,2612.1325583,4.7909285
-44.5731948,1249115577897713961,2.7724625,484.1674881,-0.9637652,583.4416189,-1938.2817484,-2278.8617145,318.6004931,-3105.1649861,2.0,825.1110503,0.7078583
-44.5209983,1249115577897713978,26.9531415,249.5772837,-0.9155966,250.9412072,1313.9810601,756.7747075,121.3672461,-150.7385125,4.0,671.4732573,1.4945453
-44.6040489,1249106781804693553,0.9776328,146.1368039,225743.2599617,103.1642771,849.1103157,717.6743466,100.3433602,642.7817615,2.0,145.8963198,-0.0127951
-44.5916417,1249106781804693468,184.6979305,292.6934199,12502544.0032937,2813.0724323,7456.7851591,4556.716173,206.8912482,1830.6402945,2.0,3978.2851856,12.8103262
-44.5921636,1249106781804693448,2437.6991965,283.6746011,897316.5072111,9922.0772832,20199.8346576,9071.3143847,199.4702597,355.6800913,2.0,14031.9362608,46.1009156
-44.5122447,1249106781804693731,2.3763498,148.3043739,325.9320707,166.2330157,-557.2761049,-648.1699009,96.124799,-889.7421362,2.0,235.0889853,0.5800391
-44.6248773,1249106781804693734,5.1303665,720.1716037,-2271.5969561,1158.5678315,20148.1403665,18772.7797146,502.4671626,17831.0047036,2.0,1638.4623402,1.3881491
-44.560499,1249115577897713922,104082.3493283,672.3132844,67.3934789,49424.8618869,115647.6815151,-105931.2926761,328.9620351,-183034.6344132,4.0,137719.1661851,159.2804107
-44.598163,1249115577897714511,60.610797,269.4601076,-0.1744784,61.323977,1351.7267977,20.4314587,118.9702691,-1310.3980167,5.0,950.2124926,1.826169
-44.6550667,1249115577897714496,19.0105669,125.4057727,-1.1731862,338.4681456,122.9060817,-227.3610351,71.5404176,-599.4958444,3.0,361.4393394,2.0929602
-44.5527309,1249115577897714559,21813.0412084,277.4276673,-273.366289,10549.1316939,3982.549449,-29573.2273228,160.0496174,-50675.9307043,3.0,28995.598096,79.7482825
-44.6221478,1249115577897714558,18.0054418,209.4882129,-0.6536878,259.6664434,1194.7410731,724.848158,83.4303108,56.4263384,6.0,406.3735452,0.8215163
-44.6065077,1249115577897714564,729742.6685283,689.0974533,-1455.019957,215045.8054273,617635.0651731,131391.7779405,239.6644245,-58877.4662809,7.0,248896.068818,309.206325
-44.4944604,1249115577897714400,3.1547018,167.125558,-0.4384157,85.8182346,1201.409728,1004.4449827,93.4812056,820.0014122,3.0,200.0877178,0.1811318
-44.486551,1249115577897714399,0.3345782,146.1118323,0.1888138,59.7726592,846.3113595,788.8799427,103.2571937,726.7660411,2.0,84.5313053,-0.815676
-44.6383251,1249115577897714381,68178.6686857,965.2696331,116.0383329,5308.3460545,66960.4521259,-5812.7022389,255.2327892,-187437.4108633,14.0,64717.42134,39.7549409
-44.6193939,1249115577897714380,14.8063227,152.4064705,-0.8714785,236.9016612,-119.5607796,-518.6782255,75.0305047,-765.3930772,4.0,329.2280441,1.3158597
-44.6440054,1249115577897714377,1028154.8259473,605.9366214,-1171.3878333,245583.4612031,779098.5075114,121119.0209436,199.0267429,22686.7213932,4.0,331382.1628646,540.9189672
-44.6115335,1249115577897714376,15.9207823,192.7162495,0.1244303,153.914988,390.1334751,-65.5221427,63.8957506,-509.7921444,9.0,262.6453055,0.2222907
-44.5322421,1249115577897714396,6.6028466,210.6949765,-0.0045577,283.0993357,-1008.8343707,-1332.4980085,121.3027931,-1760.2884567,3.0,379.5138665,0.9535499
-44.6438485,1249115577897714455,2212844.5867812,887.0234939,-12139.7066933,1154426.9194079,2337856.0493864,84540.3753467,237.8106634,29002.2105706,2.0,1632606.2061953,1064.2498884
-44.5591094,1249115577897714476,11.3959832,177.808892,0.8508323,208.553407,798.601911,459.2488129,87.9624365,24.2265948,4.0,351.8764988,1.3408584
-44.613786,1249115577897714472,23.8712636,297.7542225,1.7162849,350.4198727,1432.3211206,901.2899759,92.9305887,-35.8253946,10.0,494.6762405,0.6612972
-44.6066633,1249115577897714435,4207407.408653,893.4337238,-375.3723087,453966.3937868,2145799.1252664,229702.0955103,233.2396685,-15332.6649661,8.0,856500.3534719,624.4327588
-44.6438288,1249115577897714428,5937.2666666,348.031031,-1360634.541781,19418.2950879,94261.3922276,66674.5746953,228.627989,55424.8020518,2.0,27461.6162715,64.1388038
-44.5362031,1249115577897714446,2.8426899,456.9943652,-39.952005,559.3177227,3007.3826738,2201.6576529,297.8096057,1888.7472284,2.0,790.9947091,0.7171645
-44.6048831,1249115577897714448,148.3290155,710.2119426,-59.8303374,6122.8195129,-3228.2973165,-8785.0963282,500.5813803,-15473.9363422,2.0,8658.974395,11.0761195
-44.6036254,1249115577897714449,62.9947222,231.1325995,2.5910874,738.8202261,676.7905495,-224.524391,76.1340519,-1057.5432982,9.0,639.2465932,1.7419316
-44.6343464,1249115577897714450,111.4028394,142.2378206,0.3255469,397.4988312,625.8163169,-179.9664597,55.5052083,-888.2130973,6.0,579.069287,3.5567688
-44.5981632,1249115577897714679,0.4657269,158.0761277,0.1876325,50.4173366,-762.2592669,-838.5466207,90.8154192,-911.4228796,3.0,75.8754662,-0.8712794
-44.6108003,1249115577897716064,1.8441965,112.3013142,8706.4749269,107.8384034,787.6188663,679.7443456,79.4090175,571.9420594,2.0,152.5065327,0.9188013
-44.6034038,1249115577897714614,61.9483022,348.1113207,-26.2283577,1938.3392922,2166.9189671,107.5540118,245.7915207,-1709.7596172,2.0,2741.2257154,7.0179781
-44.5740773,1249115577897714656,0.0726942,171.5162417,-72357.2874779,32.705369,924.300617,890.3480094,121.2141207,858.889879,2.0,46.2523764,-0.962966
-44.5461502,1249115577897714654,4.2506865,244.2941892,0.8496749,140.7391429,-855.2381579,-1105.1739814,115.8977664,-1402.2651561,4.0,258.4782092,0.3251031
-44.6067489,1249115577897714671,25851.7621367,631.4338964,-364.7835079,72032.8417563,226166.1092018,142329.6750918,441.9519441,82100.4256891,2.0,101869.8217481,148.531322
-44.6418555,1249115577897714670,97.0461238,128.2181855,5.3222919,899.4940191,864.0338757,176.3428915,88.7406591,-934.9541624,2.0,1272.076641,8.2865765
-44.4877086,1249115577897714664,131.0684573,587.6822212,11.3297931,290.3214623,3487.0126955,-401.4373465,323.3673405,-4080.0500635,3.0,4287.4951749,5.9137975
-44.521891,1249115577897716077,2.1394593,104.2979536,-213.3871607,108.8324667,672.9354518,535.5184382,71.7934999,455.2705184,2.0,153.9123504,0.6173106
-44.5364699,1249115577897714643,8.6198946,553.4839392,-2.0953252,834.1477526,-151.0912941,-1283.9566992,313.8777548,-2257.0122804,3.0,1060.5118914,1.2002332
-44.6245317,1249115577897714235,100.1060984,197.2677375,2.6640446,297.7122255,1065.1086951,148.2490983,60.9426983,-1112.2891104,10.0,598.6730509,1.677045
-44.6150845,1249115577897714357,25.2383192,198.5149631,1.813777,301.4331146,179.7513368,-308.45247,86.5101877,-956.265839,5.0,458.9771457,1.5350001
-44.6000401,1249115577897714356,96.3284412,334.1998278,0.1463305,900.9302577,1694.6836761,44.9682974,105.0099483,-1439.3878253,10.0,1035.1157053,2.5486682
-44.6154913,1249115577897714234,31.6393848,345.3646522,-1.1791713,397.5745009,1329.7377827,339.6449776,152.812806,-552.9168984,5.0,948.5705461,1.8642781
-44.5605877,1249115577897714305,181226.7542193,778.7894832,461.0964172,123767.1214612,460146.8075545,168694.7829175,377.9798066,49538.6645419,4.0,200205.4669829,211.3196798
-44.6418651,1249115577897714346,6.5254297,145.9054627,-0.9490089,261.3487111,849.0891213,583.0075122,81.3958975,269.9503616,3.0,290.027403,0.9771812
-44.6438743,1249115577897714345,2245347.0763864,680.0037659,43.4645124,228704.613842,1427390.7346044,188038.8632738,184.796848,46731.3327561,7.0,523622.9139305,474.708448
-44.6354618,1249115577897714344,101.4393955,311.4372619,-0.4496052,954.5786859,2234.7554468,960.4233129,90.9416401,-378.1334997,11.0,962.5891349,2.2473103
